"","X_WGS84","Y_WGS84","bio3","bio4","bio7","bio11","bio12"
"3519",-116.25,46.750007823,38.7777725624444,7186.78008295511,348.666661451333,4.88880544355551,780.00086053
"3520",-114.75,46.750007823,38.9999791386667,7503.11169001311,370.110965081778,-26.3331820886666,544.111512691778
"3521",-113.25,46.750007823,38.2222065762222,7607.666656236,369.222175284222,-36.2221179155555,463.556786374223
"3522",-111.75,46.750007823,37.2222065762222,7943.21824813822,367.666578006,-18.0002138286668,393.001528092667
"3523",-110.25,46.750007823,37.8888941042222,7941.00557519134,363.778033329111,-15.3332707493333,458.554893208222
"3524",-108.75,46.750007823,36.999984354,8805.34583970267,393.222702032889,-12.6666666666667,412.776353991777
"3525",-107.25,46.750007823,35.2222065762222,10009.8913609569,434.888868027555,-20.1112519251112,336.666557144667
"3526",-105.75,46.750007823,32.5555555555556,10546.5559154136,438.555466894889,-31.3334272093334,329.555639000889
"3527",-104.25,46.750007823,32.1110954651111,10693.3361183213,435.888956688222,-38.8889827648889,363.555492971555
"3528",-102.75,46.750007823,30.4444392291111,10821.8918824902,424.777866438444,-44.4445435357778,426.000046938
"3529",-101.25,46.750007823,28.9999947846667,11414.2252262542,442.444465305778,-55.7779394531112,442.222336959556
"3530",-99.75,46.750007823,27.5555555555556,11885.001470724,451.777782993111,-70.7778142851111,460.777725624444
"3531",-98.25,46.750007823,27.2222117915555,11971.6682625587,453.888862812222,-71.8889723342222,508.555425172222
"3532",-96.75,46.750007823,25.5555503402222,12103.6689144753,449.444434013778,-71.0000886606667,546.666531068
"3533",-95.25,46.750007823,25.5555712015556,11787.8907977009,441.666703174,-77.4445435357778,658.666306808666
"3534",-93.75,46.750007823,26.4444496597778,11592.7798430498,443.000041722667,-80.0001408140001,693.999775740666
"3535",-92.25,46.750007823,26.0000052153333,11010.4430050124,428.666499776,-77.4445070284445,718.444580043111
"3536",-90.75,46.750007823,26.5555607708889,10492.8850243269,404.555367803555,-64.7777047631111,789.777209306444
"3537",-89.25,46.750007823,27.3333333333333,10313.9984927687,398.333192519333,-61.7776995477777,818.110553070444
"3538",-87.75,46.750007823,26.6666614513333,9902.66543063267,380.888706352222,-55.6666458053333,820.444261907778
"3539",-86.25,46.750007823,26.5555451248889,9274.11265484978,353.111095465111,-40.5557068002223,828.444866886445
"3540",-84.75,46.750007823,25.7777777777778,9419.670426922,355.777866438445,-50.4446530577779,894.889671188889
"3541",-83.25,46.750007823,25.2222430835556,10174.7845368498,391.555800676222,-69.7780020371112,916.222091838889
"3542",-81.75,46.750007823,25.6666770973333,10340.6738012427,403.666990017333,-73.555826752889,862.888779366889
"3543",-80.25,46.750007823,23.3333333333333,10695.8951681502,406.333541946667,-72.3336097460001,883.888575968889
"3544",-78.75,46.750007823,24.7777725624444,10753.670489506,413.777882084444,-79.3334793626667,933.111163264444
"3545",-77.25,46.750007823,24.3333333333333,10902.2240893116,418.777809069778,-85.0001773213334,944.111575275778
"3546",-75.75,46.750007823,24.2222274375556,10736.7800673091,409.000015646,-82.8890818562223,1007.66746461267
"3547",-74.25,46.750007823,24.8888941042222,10591.8908029162,402.888904534889,-85.0001981826668,1129.55570158489
"3548",-72.75,46.750007823,24.1111267571111,10695.1128373864,403.000036507333,-73.2223526055556,1109.88849773889
"3549",-71.25,46.750007823,22.4444340137778,10405.1126600651,387.555545124889,-72.0002242593334,1180.33471539667
"3550",-69.75,46.750007823,24.499976531,10290.3758155478,390.374906124,-73.62502933625,1047.62523469
"3551",-68.25,46.750007823,26.4444340137778,10304.5559101982,400.555456464222,-70.333406348,1021.333453286
"3552",-66.75,46.750007823,24.7777777777778,10116.001674122,392.222237868222,-69.2223004522223,1131.77731361311
"3553",-65.25,46.750007823,25.31248239825,9682.31443032525,384.0624647965,-48.1875117345,1140.6869250095
"3554",-63.75,46.750007823,23.499976531,9003.000164283,336.999953062,-31.999953062,1120.499436744
"3555",-62.25,46.750007823,22.3333176873333,8353.999436744,299.666619728667,-19.3333020413333,1056.33291089133
"3556",-60.75,46.750007823,25.25,7986.999929593,296.499976531,-24.0000352035,1370.7499647965
"3557",-59.25,46.750007823,NA,NA,NA,NA,NA
"3558",-56.25,46.750007823,27,6122,250,-5,1337
"3559",-54.75,46.750007823,27.000023469,6415.003332598,256.500117345,-11.000023469,1403.499647965
"3560",-53.25,46.750007823,26.9999882655,6096.2559963295,244.750164283,-9.25016428300009,1429.7504576455
"3561",-3.75,46.750007823,NA,NA,NA,NA,NA
"3562",-2.25,46.750007823,36.6666823126667,4787.33386529733,207.666744896667,77.3332551033333,796.999640142
"3563",-0.75,46.750007823,36.1111319724445,5400.44310410378,236.333338548667,69.5555816322222,729.665748767999
"3564",0.75,46.750007823,36.9999947846667,5843.55475760956,265.222149207556,62.0000104306667,718.10978120111
"3565",2.25,46.750007823,36.999984354,6030.55551383289,274.999947846667,53.5555972782222,705.554809762888
"3566",3.75,46.750007823,34.666671882,6237.22212313089,277.555529478889,47.8889671188889,714.110740822444
"3567",5.25,46.750007823,32.7777829931111,6583.332092084,284.555508617556,39.4445174591111,854.665785275333
"3568",6.75,46.750007823,31.8889097502222,6452.22296279956,280.888920180889,15.444778225778,1101.10819573978
"3569",8.25,46.750007823,29.1111215417778,5998.11238886778,251.333421994,-8.88876893622216,1448.44229051178
"3570",9.75,46.750007823,29.8888836735556,6031.55515919022,259.777657825111,-14.4445539664445,1190.22598769289
"3571",11.25,46.750007823,30.7777882084444,6265.22251428089,273.222253514222,-20.777610887111,1013.77524312578
"3572",12.75,46.750007823,32.7777725624444,6754.66436148933,307.666619728667,-7.44495033177805,1144.88865419889
"3573",14.25,46.750007823,31.5555659862222,7017.43500469111,309.999598419333,-16.8892278855557,1251.11256618911
"3574",15.75,46.750007823,31.7777725624444,7531.10841478378,331.110991158444,12.9997079413332,901.999911339333
"3575",17.25,46.750007823,30.7777882084444,7678.44392812644,331.888857596889,25.5555190482222,649.443526545777
"3576",18.75,46.750007823,30.2222222222222,7911.99895693333,330.444376645111,29.4444496597778,549.999676649333
"3577",20.25,46.750007823,31.1111267571111,7962.99979138667,336.111079819111,28.1110850344444,502.000046938
"3578",21.75,46.750007823,31.9999947846667,8003.10934311311,337.888768936222,25.6665884366666,545.555748522889
"3579",23.25,46.750007823,32.8888836735556,7619.22214920756,321.333291610667,9.5555190482222,603.000427657334
"3580",24.75,46.750007823,33.1111163264444,7921.10954129578,338.66656236,-4.44446009044445,571.889149655556
"3581",26.25,46.750007823,31.5555555555556,8170.22746363222,329.111314509111,-15.1108972824443,550.553886648888
"3582",27.75,46.750007823,30.1111058957778,8985.21993269089,349.333208165333,7.22212834622217,463.222754186223
"3583",29.25,46.750007823,27.0000052153333,8940.667673226,334.333343764,11.6666770973333,449.444475736444
"3584",30.75,46.750007823,23.87500586725,8971.878027501,328.50011147775,15.7498767877499,414.00029922975
"3585",32.25,46.750007823,25.625,9309.1297524725,351.12511147775,13.6248063807499,387.0003637695
"3586",33.75,46.750007823,27.7777725624444,9234.22740104822,359.889019272222,12.1109807277777,375.111330155111
"3587",35.25,46.750007823,25.0000067054286,9439.28879207743,353.857283671143,10.4285043742857,402.429013986857
"3588",36.75,46.750007823,24,9537.8021028224,352.8000751008,4.19986857359993,480.4003848916
"3589",38.25,46.750007823,24.1666588436667,9590.66882581467,354.000054761,8.66652585266659,536.166666666667
"3590",39.75,46.750007823,25.333328118,9657.44754235244,361.777829931111,7.22213356155551,589.332983906
"3591",41.25,46.750007823,25.66664059,9810.89167387689,363.555550340222,4.55545646422217,521.444277553778
"3592",42.75,46.750007823,24.8888575968889,10159.6684294493,362.999984354,-1.77781950044447,423.777772562444
"3593",44.25,46.750007823,24.4444444444444,10680.5575165209,376.666687528,-7.88895147288892,341.889040133556
"3594",45.75,46.750007823,24.9999947846667,10975.4461394278,387.777798639111,-7.11118412577782,262.889170516889
"3595",47.25,46.750007823,26.2222117915555,10970.5584135582,390.555639000889,-6.33341677866671,229.777866438445
"3596",48.75,46.750007823,26.5555503402222,11011.7819813364,393.555680723556,-3.66676054266672,195.777829931111
"3597",50.25,46.750007823,25.9999947846667,11294.8930246482,399.666802265333,-2.7778820844445,167.000114737333
"3598",51.75,46.750007823,25.2222274375556,11819.337755936,415.889019272222,-7.77790294577785,151.66679705
"3599",53.25,46.750007823,24.7777725624444,12304.8925187609,431.444559181778,-15.0001199526667,147.555748522889
"3600",54.75,46.750007823,24.333328118,12674.5584552809,445.444564397111,-23.8890244875556,151.222425620222
"3601",56.25,46.750007823,24,12949.2246682136,457.666744896667,-34.5556598622223,159.222456912222
"3602",57.75,46.750007823,24,13083.1148713664,463.444559181778,-42.8890088415556,165.222399543556
"3603",59.25,46.750007823,23.8888836735556,13224.5589246609,468.111215417778,-46.7779863911112,160.444731287778
"3604",60.75,46.750007823,22.7777777777778,13403.1150434724,474.666786619333,-46.1112623557779,148.666838772667
"3605",62.25,46.750007823,22.3333229026667,13372.0056847133,473.111298863111,-41.2223838975556,144.222389112889
"3606",63.75,46.750007823,22.8888784582222,13159.003974084,463.889008841556,-37.7779185917779,146.555764168889
"3607",65.25,46.750007823,23.5555451248889,12979.003223076,456.000073014667,-40.8889931955556,151.33335941
"3608",66.75,46.750007823,24.4444287984444,12994.8917833989,458.444507028444,-53.0002555513335,156.111298863111
"3609",68.25,46.750007823,25.7777777777778,13144.6708597947,473.555659862222,-56.3335106546668,154.000114737333
"3610",69.75,46.750007823,26.4444444444444,13198.7827010524,483.666833557333,-58.6668804953335,156.444658273111
"3611",71.25,46.750007823,25.8888836735556,13024.3382148853,478.111225848445,-60.3335158700001,166.444574827778
"3612",72.75,46.750007823,24,12976.2261389376,470.555628570222,-60.7779394531112,160.777897730444
"3613",74.25,46.750007823,21.3333333333333,13357.2257164956,472.333421994,-59.6668596340001,144.222415189556
"3614",75.75,46.750007823,20.666656236,13500.6697645747,472.000083445333,-63.8890714255556,183.666697958667
"3615",77.25,46.750007823,22.5555555555556,13253.7803645831,474.222300452222,-61.8891027175557,244.000010430667
"3616",78.75,46.750007823,24.7777725624444,13312.0029049407,487.111163264444,-63.8890505642223,284.222196145556
"3617",80.25,46.750007823,26.1111006804444,13655.2249341956,506.222258729556,-72.555764168889,308.222488204222
"3618",81.75,46.750007823,26.1111058957778,13671.1149339504,506.555639000889,-89.8889619035556,359.222571649556
"3619",83.25,46.750007823,25.4444548751111,13612.7803489371,496.666713604667,-93.4445278897778,313.889431283556
"3620",84.75,46.750007823,24.2222482988889,14085.97707861,498.776995477777,-99.5561292422225,239.55767298089
"3621",86.25,46.750007823,25.5555555555556,13589.3292862347,490.99984354,-81.0002033980001,156.111538768445
"3622",87.75,46.750007823,24.5555607708889,14762.331888686,538.777720409111,-92.7778351464445,143.111231063778
"3623",89.25,46.750007823,25.5555555555556,14986.4310358224,564.110704315111,-122.555712015556,164.666812696
"3624",90.75,46.750007823,25.8888784582222,13863.4409345251,541.222070977555,-148.000172106,171.000292058667
"3625",92.25,46.750007823,24.5555712015556,14512.7577926204,568.888137880889,-163.333641038,150.445748277778
"3626",93.75,46.750007823,25.2221804995555,14200.7028193574,559.556697713556,-146.111387523778,119.888153526888
"3627",95.25,46.750007823,25.2222170068889,14402.666703174,567.555519048222,-137.889160086222,113.555889336889
"3628",96.75,46.750007823,28.4444131524444,12812.7952804365,515.222775047556,-144.000088660667,182.444381860444
"3629",98.25,46.750007823,30.7777621317778,12941.8907507629,523.000026076667,-161.555847614222,150.778367110445
"3630",99.75,46.750007823,29.3333385486667,13205.2223213136,521.000026076667,-165.666791834667,210.111481399778
"3631",101.25,46.750007823,29.7777725624444,11852.1085816744,472.333322902667,-125.444590473778,297.111570060445
"3632",102.75,46.750007823,29.7777777777778,12089.0086157307,491.111512691778,-114.777856007778,252.221930163555
"3633",104.25,46.750007823,28.4444496597778,13140.1099845991,528.777788208444,-122.111137187778,204.222587295556
"3634",105.75,46.750007823,26.1111111111111,13747.2230931829,540.000052153333,-127.111288432445,177.333844436
"3635",107.25,46.750007823,24.8888941042222,13921.8909280842,541.555654646889,-139.000219044,195.555972782222
"3636",108.75,46.750007823,23.333328118,14521.006195816,546.889170516889,-149.555925844222,214.222941938223
"3637",110.25,46.750007823,23.7777934237778,14559.001110866,552.555659862222,-147.555732876889,233.222743755556
"3638",111.75,46.750007823,23.2222222222222,14366.7776630404,541.555618139556,-144.555581632222,261.111371877778
"3639",113.25,46.750007823,21.8888941042222,14575.665295034,543.777777777778,-149.222232652889,238.777699547778
"3640",114.75,46.750007823,22.2222170068889,14281.4441263091,538.000020861333,-138.333395917333,227.110876421111
"3641",116.25,46.750007823,22,14756.2225768649,554.777751701111,-147.444407937111,262.221961455555
"3642",117.75,46.750007823,21.7777725624444,15536.335956646,584.777824715778,-174.111090249778,331.666218148
"3643",119.25,46.750007823,22.6666614513333,14965.8932436922,577.555691154222,-178.222316098222,456.555237420222
"3644",120.75,46.750007823,22.1111058957778,14267.5579754702,550.555649431556,-156.889238316222,538.556077088889
"3645",122.25,46.750007823,20.7777777777778,14076.2230566756,534.666708389333,-121.000213828667,500.666943079333
"3646",123.75,46.750007823,19.6666614513333,14353.4470103884,534.666708389333,-113.000125168,457.000062584
"3647",125.25,46.750007823,20.4444340137778,14751.3361704747,549.111199771778,-130.000130383333,490.333343764
"3648",126.75,46.750007823,20.4444444444444,15039.7806983644,552.777809069778,-144.333479362667,570.999906124
"3649",128.25,46.750007823,21.7777777777778,15052.6675741347,555.777845577111,-160.222535142222,646.222853277556
"3650",129.75,46.750007823,22,14763.3357897553,543.555670292889,-150.333505439333,595.555941490222
"3651",131.25,46.750007823,21.2222117915555,14400.4490026458,519.444543535778,-136.222420404889,538.555988428222
"3652",132.75,46.750007823,20.5555451248889,14599.2270568362,521.66679705,-141.555654646889,546.555607708889
"3653",134.25,46.750007823,20.6666614513333,14284.1150226111,509.444548751111,-146.222201360889,653.666306808666
"3654",135.75,46.750007823,20.9999947846667,12764.5612350536,454.222394328222,-143.555378234222,835.109932445777
"3655",137.25,46.750007823,20.6666666666667,11221.6712926673,406.444559181778,-139.222143992222,1034.55458550356
"3656",138.75,46.750007823,20.4999882655,10053.1357840055,371.1253168315,-91.6258800875005,964.752440776001
"3657",141.75,46.750007823,18,9728.0054761,343.333568023333,-80.0003285660002,891.333646253333
"3658",143.25,46.750007823,18,9847.67045299867,349.000187752,-80.3334428553334,893.000672778
"3659",150.75,46.750007823,NA,NA,NA,NA,NA
"3660",152.25,46.750007823,NA,NA,NA,NA,NA
"3661",-123.75,45.250007823,46.1666823126667,4595.82928884233,239.333090820333,63.3333176873333,2218.502636351
"3662",-122.25,45.250007823,41.1110693884444,5504.77596284178,266.444230615778,40.666578006,1970.336504256
"3663",-120.75,45.250007823,41.5555086175555,6933.77216086377,343.888409078222,33.6662337939998,401.226676116891
"3664",-119.25,45.250007823,41.7777517011111,6876.78334775378,354.888878458222,14.667245568667,437.441988022443
"3665",-117.75,45.250007823,40.7777673471111,7212.33017805666,368.555258281555,-13.8887845822222,592.222086623555
"3666",-116.25,45.250007823,41.5555086175555,7318.34537553801,372.666776188667,-26.1100941211106,643.997585300665
"3667",-114.75,45.250007823,41.7777673471111,7634.11073560711,395.888763720889,-48.6661242719997,512.110819052444
"3668",-113.25,45.250007823,40.0000104306667,7964.994007582,385.999859186,-44.5555451248889,326.000667562667
"3669",-111.75,45.250007823,37.8889149655556,8361.98948588799,377.221914517555,-34.0000104306667,435.111543983778
"3670",-110.25,45.250007823,39.5555764168889,7920.44417324711,363.000099091333,-43.9993585139997,584.887272135555
"3671",-108.75,45.250007823,37.7777673471111,8856.11472012178,401.333495008667,-6.33322902666661,350.999807032667
"3672",-107.25,45.250007823,37.333328118,9045.78231511778,413.222363036222,-17.5554460335555,428.555091390889
"3673",-105.75,45.250007823,34.8888732428889,9762.44527889778,425.999911339333,-15.8889410422222,386.444653057778
"3674",-104.25,45.250007823,33.999984354,10025.337443016,420.222342174889,-22.1112258484445,411.999410667333
"3675",-102.75,45.250007823,32.1111006804444,10627.8892070242,428.444397506444,-31.7778455771111,433.888961903556
"3676",-101.25,45.250007823,29.333328118,11119.7779446684,434.888826304889,-35.6668492033334,450.555769384222
"3677",-99.75,45.250007823,28.3333333333333,11400.3359514307,444.111137187778,-47.8890505642223,482.000031292
"3678",-98.25,45.250007823,26.9999947846667,11559.1141360044,447.111189341111,-52.8890088415556,522.888956688222
"3679",-96.75,45.250007823,25.7777777777778,11514.335675018,442.666713604667,-53.8889306115556,581.444084586444
"3680",-95.25,45.250007823,24.666656236,11582.2238598369,438.888899319556,-56.8889827648889,627.333432424667
"3681",-93.75,45.250007823,25.1111163264444,11412.5563274249,437.444486167111,-56.5556598622223,721.999906124
"3682",-92.25,45.250007823,25.7777829931111,11247.4459464604,437.777840361778,-57.8890088415556,775.777532657111
"3683",-90.75,45.250007823,26.3333333333333,10817.4457274164,429.000015646,-62.1112310637778,805.666661451333
"3684",-89.25,45.250007823,26.8888836735556,10469.2221074849,419.333265534,-57.1112362791112,796.444580043111
"3685",-87.75,45.250007823,26.33335941,9735.78080267111,391.777908161111,-35.4446269811112,770.222425620222
"3686",-86.25,45.250007823,25,8804.89161650822,343.444496597778,-14.6668283420001,790.777678686444
"3687",-84.75,45.250007823,27.7777673471111,9136.88888888889,364.444287984444,-24.2221752842222,782.888758505555
"3688",-83.25,45.250007823,25.333328118,9037.11388045311,349.888951472889,-22.7778925151112,768.889201808889
"3689",-81.75,45.250007823,23.3333333333333,8744.33910670734,328.444705211111,-21.1112936477779,860.333077782
"3690",-80.25,45.250007823,24.6666458053333,9322.78417699178,361.555732876889,-30.0001773213334,974.555592062889
"3691",-78.75,45.250007823,25.2222170068889,9758.45030126378,381.000219044,-50.0002659820001,961.778570508445
"3692",-77.25,45.250007823,24.4444392291111,9978.45081236645,384.444726072445,-45.8891653015557,877.667052601333
"3693",-75.75,45.250007823,22.9999947846667,10203.2269160222,383.889107932889,-47.1112780017779,926.999885262666
"3694",-74.25,45.250007823,24.2222013608889,10095.5604162462,384.889034918222,-45.7777673471111,1016.11003675244
"3695",-72.75,45.250007823,24.8888836735556,10191.1151634251,392.000130383333,-47.0000521533334,1066.66646326867
"3696",-71.25,45.250007823,26,9904.338115794,383.111262355778,-66.5554199568888,1179.99729845733
"3697",-69.75,45.250007823,27.9999739233333,9928.66943600867,393.666666666667,-56.0002399053335,1101.33315079667
"3698",-68.25,45.250007823,28.4444392291111,9599.67284162134,384.111330155111,-43.8891287942224,1131.44369343644
"3699",-66.75,45.250007823,26.1428504374286,8801.29874293344,340.143413693429,-34.8573239037144,1192.71296474486
"3700",-65.25,45.250007823,27.4285714285714,8615.43549813629,336.286049557143,-32.7143795902858,1250.99929593
"3701",-63.75,45.250007823,27.75,8438.62942977375,323.87521708825,-27.125070407,1271.99905537275
"3702",-62.25,45.250007823,27.7999906124,8162.8059705136,312.40023469,-25.4000657132,1332.79906124
"3703",-60.75,45.250007823,26,7926.002143502,294.000046938,-17.3334428553334,1417.66676054267
"3704",-59.25,45.250007823,NA,NA,NA,NA,NA
"3705",-0.75,45.250007823,37,5813.997645277,262.333176873333,75.500039115,845.499100354999
"3706",0.75,45.250007823,38.2222170068889,6087.33110117067,282.555461679555,67.333312472,847.111278001778
"3707",2.25,45.250007823,37.2222378682222,6145.66533154133,284.222196145556,48.000015646,786.555362588222
"3708",3.75,45.250007823,34.7777829931111,6263.55662469889,282.111168479778,34.0000990913334,701.444100232444
"3709",5.25,45.250007823,34.1110798191111,6626.44248869444,296.999796602,41.1107981911109,856.779712666445
"3710",6.75,45.250007823,30.5555242635555,6163.99809640333,264.555336511555,-11.7782419424447,1274.34041054067
"3711",8.25,45.250007823,29.9999791386667,6941.65784232266,295.221768488222,45.3325093106662,928.897233422227
"3712",9.75,45.250007823,29.2222274375556,7272.33104901733,308.111032881111,41.9997809559999,913.999984354
"3713",11.25,45.250007823,29.6666510206667,7529.10117068577,312.777438781111,51.8883047715552,801.332331989333
"3714",12.75,45.250007823,30.9000281628,7061.30070407,297.100140814,62.699906124,963.002290574401
"3715",14.25,45.250007823,28.6667057816667,6663.17129005967,276.167049993667,49.8332472803333,1251.50023469
"3716",15.75,45.250007823,30.6666979586667,7280.002472068,312.000224259333,28.8891496555557,1135.10890502511
"3717",17.25,45.250007823,32.4444287984444,7548.77859136978,332.111085034444,35.5554147415555,868.665884366666
"3718",18.75,45.250007823,32.2222065762222,7873.11277480245,338.444460090444,34.1111006804444,692.221168724888
"3719",20.25,45.250007823,31.4444392291111,7992.11204987111,339.888899319555,38.6665988673333,569.888210895555
"3720",21.75,45.250007823,31.0000104306667,7960.77865395378,334.888987980222,24.0000938760001,604.554783686222
"3721",23.25,45.250007823,31.4444548751111,7784.22753143156,330.555831968222,5.33358366933347,647.887006153555
"3722",24.75,45.250007823,32.1111215417778,8402.65892711199,360.444141955111,2.99982789399991,557.334042618667
"3723",26.25,45.250007823,31.1111111111111,8735.44178462444,361.110954651111,2.6665414986666,530.666770973333
"3724",27.75,45.250007823,29.3333333333333,8965.55756867422,357.555633785556,20.6666040826666,422.000010430667
"3725",29.25,45.250007823,26.18750586725,8649.814330582,329.500093876,30.8123826549999,359.312992849
"3726",30.75,45.250007823,23,8513,309,31,372
"3727",32.25,45.250007823,28,8001,313,32,396
"3728",33.75,45.250007823,29.87499413275,7836.380303994,315.12519361925,40.4999882655,430.624248992
"3729",35.25,45.250007823,26.5999812248,8210.0046938,315.4001126512,30.9998967363999,447.5995400076
"3730",36.75,45.250007823,24.6666666666667,8310.33489793333,310.500062584,34.1665884366666,431.499859186
"3731",38.25,45.250007823,25.12499413275,8316.8837422025,311.25031096425,37.2497829117499,671.873562523749
"3732",39.75,45.250007823,27.2222065762222,8601.23105178156,328.778064621111,28.8887167828888,694.776520882444
"3733",41.25,45.250007823,28.9999791386667,8983.11759898578,349.111267571111,17.1110224504444,583.110438333111
"3734",42.75,45.250007823,28.1110902497778,9613.003739394,359.444486167111,3.00000521533334,455.99968708
"3735",44.25,45.250007823,26.8888732428889,10200.2250802249,372.555576416889,0.222237868222231,354.888523815555
"3736",45.75,45.250007823,26.3333229026667,10426.5588672922,378.222248298889,3.99995306199997,270.333051705333
"3737",47.25,45.250007823,26.2222274375556,10318.1139691138,373.888961903556,9.22215963822219,230.111048527111
"3738",48.75,45.250007823,26.1428772591429,10305.2893687443,372.571515742,12.7141918382857,186.285707580286
"3739",50.25,45.250007823,25.8888941042222,10441.4489244158,375.444559181778,15.2221283462222,152.333385486667
"3740",51.75,45.250007823,25.7777777777778,11005.8925344069,392.000088660667,10.3332551033333,134.777809069778
"3741",53.25,45.250007823,25.6666614513333,11570.3373126327,409.33343764,4.6665988673333,125.333401132667
"3742",54.75,45.250007823,25.4444444444444,12042.8919502896,425.111210202445,-2.0001147373334,120.666807480667
"3743",56.25,45.250007823,24.8888888888889,12418.8917781836,441.444512243778,-13.333375056,126.111131972444
"3744",57.75,45.250007823,24.6666666666667,12476.336582486,444.111194556444,-19.8889827648889,135.555612924222
"3745",59.25,45.250007823,24.8888836735556,12398.7829357424,440.889055779556,-17.3334689320001,131.666750112
"3746",60.75,45.250007823,24.8888628122222,12421.6718298467,441.111304078445,-15.3334897933334,124.666729250667
"3747",62.25,45.250007823,24.7777464857778,12366.0042452813,439.555712015556,-9.88902448755563,123.111194556444
"3748",63.75,45.250007823,24.8888836735556,12385.8920545962,439.666776188667,-9.55571201555564,129.666786619333
"3749",65.25,45.250007823,25.5555451248889,12346.7811677444,438.444548751111,-11.555732876889,141.222253514222
"3750",66.75,45.250007823,26.7777621317778,12260.5602337096,440.777913376444,-14.0001773213334,143.666624944
"3751",68.25,45.250007823,27.8888784582222,12206.8938486709,449.222336959556,-17.0001929673334,139.888899319556
"3752",69.75,45.250007823,27.9999895693333,12154.4497901611,454.555701584889,-17.3335732386668,140.333390702
"3753",71.25,45.250007823,26.9999947846667,12096.1160969698,453.555706800222,-18.6668700646668,155.666609298
"3754",72.75,45.250007823,25.333328118,12083.6721219053,451.444559181778,-23.6668544186668,168.110933789778
"3755",74.25,45.250007823,23.5555346942222,12271.5621998902,453.222336959556,-24.7779550991112,171.999525404666
"3756",75.75,45.250007823,22.4444287984444,12425.2287518196,455.666729250667,-31.8890505642223,235.443907265111
"3757",77.25,45.250007823,23.8888732428889,12435.005663852,460.444538320444,-36.2222900215556,282.332869168666
"3758",78.75,45.250007823,25.5555451248889,12331.6741245933,467.000135598667,-61.6665675753333,377.554642872222
"3759",80.25,45.250007823,25.8889149655556,12191.7886882551,462.555946705556,-124.887887544888,467.664465795999
"3760",81.75,45.250007823,25.6666770973333,12827.4595480498,482.33398525,-113.443328363111,374.219270343554
"3761",83.25,45.250007823,23.7777829931111,14009.9974862093,509.111058957778,-105.333166442667,236.555738092222
"3762",84.75,45.250007823,22.3333489793333,15250.8857127509,537.999853970667,-79.3335106546668,141.000323350667
"3763",86.25,45.250007823,23.4444496597778,14947.6675063353,528.333354194667,-64.2222691602223,122.888795012889
"3764",87.75,45.250007823,24.4444444444444,14709.666781404,526.111152833778,-81.4445122437778,157.666531068
"3765",89.25,45.250007823,25.8888941042222,14482.8895668822,533.222305667556,-99.7779029457778,163.444517459111
"3766",90.75,45.250007823,27.1111111111111,13643.5607969656,519.444720857111,-101.222305667556,120.888862812222
"3767",92.25,45.250007823,26.4444340137778,14253.1227100125,552.111580491111,-103.666937864,73.5554408182222
"3768",93.75,45.250007823,27.666656236,12801.3317687333,505.222263944889,-96.7779342377779,99.4445435357778
"3769",95.25,45.250007823,28.7777569164444,12007.9127542542,479.223134905556,-105.888784582222,118.443636067777
"3770",96.75,45.250007823,29.5555503402222,12646.3418134653,505.222576864889,-116.33343764,103.444564397111
"3771",98.25,45.250007823,31.4444496597778,12283.6670265247,493.333427209333,-124.555691154222,104.000093876
"3772",99.75,45.250007823,30.9999895693333,12461.7804636744,492.000093876,-109.222613372222,109.222973230223
"3773",101.25,45.250007823,29.8888836735556,12196.9947377287,477.110923359111,-96.5558528295557,168.001126512001
"3774",102.75,45.250007823,28.7777882084444,12619.6627186593,496.555446033555,-92.6667240353334,166.445044207778
"3775",104.25,45.250007823,27.6666666666667,13724.5562857022,537.777882084445,-110.666755327333,119.111304078445
"3776",105.75,45.250007823,26.3333385486667,13548.3327074933,523.555597278222,-105.555680723556,125.889160086222
"3777",107.25,45.250007823,25,13460.4452736824,515.333395917333,-105.444616550445,133.333667114667
"3778",108.75,45.250007823,24.1111111111111,13637.1150695491,516.222331744222,-110.444533105111,133.444653057778
"3779",110.25,45.250007823,23.1111058957778,14440.7778090698,542.777798639111,-117.333463716667,144.778132420445
"3780",111.75,45.250007823,23.1111111111111,14490.5562439796,542.888904534889,-128.999989569333,186.889055779556
"3781",113.25,45.250007823,22.5555503402222,14559.7779603144,542.888862812222,-146.111090249778,235.777824715778
"3782",114.75,45.250007823,23.2222117915555,14407.1081644478,544.888795012889,-156.777689117111,296.99992177
"3783",116.25,45.250007823,22.9999895693333,14769.6663537467,559.444371429778,-149.777929022445,306.444621765778
"3784",117.75,45.250007823,22.6666666666667,14636.3397064707,559.777981175778,-152.111251925111,376.666421546
"3785",119.25,45.250007823,23.333328118,13934.1174633871,542.444637411778,-141.000166890667,473.444314061111
"3786",120.75,45.250007823,22.3333333333333,13542.4485645578,522.889040133556,-103.889274823556,486.111616998445
"3787",122.25,45.250007823,21.4444340137778,13673.00281628,523.555649431555,-88.5557224462223,468.555805891556
"3788",123.75,45.250007823,20.9999947846667,13855.4471303411,525.333432424667,-91.7778664384445,475.221997962889
"3789",125.25,45.250007823,21.1111058957778,14107.5595348549,530.111257140444,-103.222357820889,538.777261459777
"3790",126.75,45.250007823,22.2222065762222,14418.4485749884,539.000109522,-121.111314509111,627.110928574444
