"X_WGS84" "Y_WGS84" "VulpesVulpes" "bio3" "bio4" "bio7" "bio11" "bio12"
"2299" -77.25 58.750007823 1 17 12074.8893792424 423.777803688841 -232.666677175452 398.999720895641
"2300" -75.75 58.750007823 1 17 11961.6666507674 419.66665362844 -231.222230627556 440.444298241509
"2301" -74.25 58.750007823 1 17 11896.1110723913 417.888874798833 -228.666685172172 464.222098679942
"2302" -72.75 58.750007823 1 17.3333370621833 11840.2219554232 416.888879475175 -225.333356993472 471.111077463717
"2303" -71.25 58.750007823 1 17.9999978617134 11768.9995972421 416.555534294304 -223.000009222474 476.777673723619
"2304" -69.75 58.750007823 1 18.5555528262388 11743.5542163857 419.333280971515 -216.444470138276 466.555508321446
"2305" -68.25 58.750007823 1 19.5999890322989 11919.9999904757 430.199980426635 -213.400030164969 485.800020274566
"2306" -66.75 58.750007823 1 19.000002444688 11315.5013767116 412.500042634587 -202.749993037515 469.749834289569
"2307" -65.25 58.750007823 1 18.6666666666667 10553.4456035348 384.666697140831 -201.66666260674 498.555204120939
"2308" -63.75 58.750007823 1 18.7499875028601 10071.1272780137 370.500013748292 -200.750203668487 595.375452070449
"2421" -158.25 57.250007823 1 26.5000017340864 6359.00092291749 243.000020678858 -54.166724348037 524.499967756371
"2422" -156.75 57.250007823 1 27.7499991101433 6611.87688794316 252.750050624626 -60.2500153333114 610.374790775041
"2423" -155.25 57.250007823 1 28.6666633027768 6386.33465227429 247.333376138106 -50.333396177822 861.333160159409
"2428" -132.75 57.250007823 1 29.8888900101187 6110.11170207356 254.444471782043 -57.4444635160985 1575.33357263029
"2429" -131.25 57.250007823 1 30.6666649717364 7500.11606386129 308.111279972827 -90.7778086887016 926.554423211577
"2430" -129.75 57.250007823 1 31.3333288655659 8194.89196277526 341.444559868332 -118.555573270779 617.555127550891
"2431" -128.25 57.250007823 1 29.1111112936094 9029.22268593904 377.44445241603 -140.777794545362 514.888911565195
"2432" -126.75 57.250007823 1 28.1111147965551 9469.22247736212 397.333327779251 -153.444469504316 474.555592844645
"2433" -125.25 57.250007823 1 27.1111129973227 10039.5552359642 406.000014228398 -154.555564561429 475.222190287959
"2434" -123.75 57.250007823 1 26.2222222048783 10270.1112060186 402.222238989747 -162.222273558321 516.222126321425
"2435" -122.25 57.250007823 1 25.6666663798024 10993.0008186786 418.777813147054 -150.222305719472 500.000054959404
"2436" -120.75 57.250007823 1 23.7777766217335 11937.1111219553 455.00002580773 -165.444462176994 450.000012507586
"2437" -119.25 57.250007823 1 23.2222189713755 12127.0014876736 456.111166385283 -176.333371379007 452.333301327795
"2438" -117.75 57.250007823 1 24.8888756421239 12464.1110409417 480.111063444092 -172.111137657316 425.888953810352
"2439" -116.25 57.250007823 1 24.5555554772796 12731.7794447718 489.888936791148 -182.999997505659 438.888742304884
"2440" -114.75 57.250007823 1 23.6666632332856 12996.556392967 497.333353091031 -187.66665865261 441.999914754603
"2441" -113.25 57.250007823 1 23.3333310907635 12957.2225247562 493.777776317798 -194.222246203992 456.444459254763
"2442" -111.75 57.250007823 1 23.5555486974412 13278.1112634109 501.999986197201 -192.777827679573 438.888924108631
"2443" -110.25 57.250007823 1 22.4444469651132 13371.1114848872 501.111128087145 -196.777796187986 438.111108181108
"2444" -108.75 57.250007823 1 21.222223560773 13604.2221577963 501.777777630219 -205.111121150887 433.88888462095
"2445" -107.25 57.250007823 1 20.9999999999746 13720.4450925034 501.333362165276 -209.888905412857 447.888765243149
"2446" -105.75 57.250007823 1 20.7777755004421 13694.4454243704 497.2222576603 -211.111122637186 474.777635730403
"2447" -104.25 57.250007823 1 20.2222211009256 13794.8886065457 499.333314523475 -214.888885151539 509.777701921546
"2448" -102.75 57.250007823 1 19.7777747876241 14195.4432080518 514.444382825799 -225.888873295305 495.333435195976
"2449" -101.25 57.250007823 1 19.1111060783719 14556.4449610553 525.55554579442 -237.666680391746 469.777745433699
"2450" -99.75 57.250007823 1 19.8888866288815 14413.5569669875 523.555589637398 -234.666727459594 478.222113152828
"2451" -98.25 57.250007823 1 20.1111077124524 14167.7779938964 514.444430684987 -234.888882570007 503.666618563874
"2452" -96.75 57.250007823 1 19.9999994436681 14232.1111961384 517.222209583764 -244.111116048535 484.666700939383
"2453" -95.25 57.250007823 1 19.5555532781935 14218.1113048927 514.444447686517 -247.111130520872 468.777768572766
"2454" -93.75 57.250007823 1 18.7777796204669 14151.000084817 508.777778368752 -246.333354516308 456.33330836045
"2455" -92.25 57.250007823 1 18.5833373034352 14124.3332426933 505.583343144507 -244.083344683276 456.499967468886
"2456" -90.75 57.250007823 1 18 14068.6000896855 502.800011139891 -243.599998607624 464.799953562616
"2457" -89.25 57.250007823 1 18.6666701348632 13888.0008906353 498.66668901407 -238.333359253335 459.999958981006
"2460" -77.25 57.250007823 1 17.5 12164.9995906685 429.499984706367 -225.999984002133 472.999454470047
"2461" -75.75 57.250007823 1 17.8888855076146 12188.4440642331 429.444446226196 -226.444470294846 521.444288601703
"2462" -74.25 57.250007823 1 17.8888829695621 12199.8885237471 429.888869305389 -225.44445982087 543.666547288064
"2463" -72.75 57.250007823 1 17.9999999999625 12246.9994780472 431.888856875709 -225.55557618177 561.555453864712
"2464" -71.25 57.250007823 1 18 12345.9992065216 438.44437864496 -225.44447848244 568.222244167562
"2465" -69.75 57.250007823 1 18.3333245109281 12558.8874383661 450.222139411961 -226.333363260089 575.222298206252
"2466" -68.25 57.250007823 1 18.9999999652321 12473.4455797248 451.777790129132 -222.333345624202 576.666523142413
"2467" -66.75 57.250007823 1 19 11948.6679901035 437.555570975217 -213.444472050316 555.555571111956
"2468" -65.25 57.250007823 1 19 11512.77820577 426.555551113486 -212.999950620237 577.555130379544
"2469" -63.75 57.250007823 1 19.4444369866017 10917.3352592731 409.333373803456 -208.000044642983 665.888437507745
"2470" -62.25 57.250007823 1 20.8888806661353 10051.2253685812 386.888943709771 -179.444593227576 735.333074794071
"2569" -162.75 55.750007823 1 27.0000000000147 4812.00100940793 186.000027820434 -24.500024173056 944.499998611476
"2570" -161.25 55.750007823 1 26.9999981876614 5072.66791094078 195.666703369551 -27.6667084546601 846.833377467673
"2571" -159.75 55.750007823 1 26.125004507953 5344.62630918635 207.375035086162 -38.1250069329525 700.499935654971
"2572" -158.25 55.750007823 1 26.7499973206047 5579.75078136713 218.250026011651 -39.250061840185 579.749962702013
"2577" -131.25 55.750007823 1 31.3333351934507 5445.88944436119 225.888916730652 -17.111134928307 2416.33335221056
"2578" -129.75 55.750007823 1 31.0000047545691 6521.99824173572 265.666614106501 -57.2222473425465 1301.88906146468
"2579" -128.25 55.750007823 1 29.4444474345306 7988.10876418436 337.55545236377 -89.0000527785842 677.222588324056
"2580" -126.75 55.750007823 1 29.111108746846 8735.3333144602 381.444424226469 -120.222227055847 514.00001846159
"2581" -125.25 55.750007823 1 27.7777834536767 9235.66481450053 387.111069676467 -128.222326527848 503.444397819699
"2582" -123.75 55.750007823 1 27.3333333333122 9414.44537529151 381.666712604846 -125.22228292837 573.888590339762
"2583" -122.25 55.750007823 1 27.1111119281585 9292.66695928776 367.999992846819 -117.333362087142 620.222149788018
"2584" -120.75 55.750007823 1 26.7777750570913 10327.4446513712 404.111075882019 -125.333341947699 518.555467016317
"2585" -119.25 55.750007823 1 25.6666628073652 11059.4451380167 428.555564891249 -138.444476501562 464.000023633057
"2586" -117.75 55.750007823 1 26.2222101575578 11508.2207760122 458.110956269721 -145.777757681775 453.222154987553
"2587" -116.25 55.750007823 1 27.1111121193611 11604.0024840258 466.888995055239 -155.444467704996 479.999748039861
"2588" -114.75 55.750007823 1 25.2222278546855 12014.777290701 478.888879797432 -166.777771502427 496.555528921615
"2589" -113.25 55.750007823 1 25.6666631376254 12079.0016414995 474.444505602498 -166.111170200611 475.888950220659
"2590" -111.75 55.750007823 1 25.7777729623639 12070.556563926 470.000044921378 -166.444464880061 473.333311872179
"2591" -110.25 55.750007823 1 24.0000072752867 12443.1110590486 478.3333496923 -173.222209714477 461.555564560335
"2592" -108.75 55.750007823 1 22.4444481906869 12990.3327692583 487.666660956114 -183.11111147642 444.111110580838
"2593" -107.25 55.750007823 1 22.3333321598834 13281.1111416015 494.444435239652 -188.888902900858 456.111043581806
"2594" -105.75 55.750007823 1 22.2222250036515 13413.8888132499 497.999990255908 -194.222216668249 489.777680973816
"2595" -104.25 55.750007823 1 21.6666692829699 13633.8884803932 506.333305135906 -202.222212808798 509.555513399069
"2596" -102.75 55.750007823 1 21.6666640329801 14002.1102733416 519.777750423782 -211.333337601385 511.666709379759
"2597" -101.25 55.750007823 1 20.7777829148223 14063.5561707384 518.22223700781 -212.22225488762 496.000072805258
"2598" -99.75 55.750007823 1 21 14120.5560003236 522.444461272646 -216.555566325455 486.666636722196
"2599" -98.25 55.750007823 1 21.2222193798959 14078.1109965397 521.222209566408 -220.888889784279 502.000049623804
"2600" -96.75 55.750007823 1 20.8888947125841 14176.6665454105 520.666677192824 -226.000002825282 493.555578424853
"2601" -95.25 55.750007823 1 20.111115796094 14232.3334682708 519.333345284979 -229.000012577771 491.888834849751
"2602" -93.75 55.750007823 1 19.7777807939466 14171.2227758156 513.888923709544 -230.444461098742 497.555460619653
"2603" -92.25 55.750007823 1 19.1111099029253 14053.667344349 507.000015854451 -232.000017914669 508.222144991964
"2604" -90.75 55.750007823 1 18.6666685615379 13967.7783273036 501.666696185055 -233.88890207499 517.888753551821
"2605" -89.25 55.750007823 1 19 13850.5562224854 499.222223030598 -232.111143680629 510.222193320184
"2606" -87.75 55.750007823 1 19 13704.5004713928 497.000014433241 -227.87502020282 501.749929172254
"2607" -86.25 55.750007823 1 19.4 13522.800897679 495.799993538328 -223.400021982505 506.399974793542
"2608" -84.75 55.750007823 1 20 13276.6675059835 492.666690109163 -218.00001355976 500.333354845945
"2612" -77.25 55.750007823 1 19.2857127322901 12241.570927631 437.428561331388 -215.85711829327 597.856776287618
"2613" -75.75 55.750007823 1 18.7777802115228 12366.6661737674 439.444420436683 -219.999999809004 616.77759175701
"2614" -74.25 55.750007823 1 18.6666642849585 12449.7770495392 441.22219324255 -222.333317226844 635.221973174019
"2615" -72.75 55.750007823 1 18.0000049023735 12529.3329711169 445.111078211251 -224.222222326367 652.110952355972
"2616" -71.25 55.750007823 1 18.1111099028923 12632.2218257864 450.999978886594 -225.11112414059 667.555331384972
"2617" -69.75 55.750007823 1 18.1111072604979 12754.7778282258 458.888846984178 -228.111133728271 694.999862168659
"2618" -68.25 55.750007823 1 18.9999988265911 12612.1125117678 458.111138360936 -221.888942631932 690.555548406396
"2619" -66.75 55.750007823 1 19 12306.3345288266 451.666667362046 -217.333375281201 685.222221254289
"2620" -65.25 55.750007823 1 19.6666602953531 12105.333722687 452.999983067464 -214.666662494699 656.22201042147
"2621" -63.75 55.750007823 1 20.4444444444019 11561.3359166554 438.777841795042 -207.444481446799 705.777248130012
"2622" -62.25 55.750007823 1 21.3333304301302 10708.8916365522 412.333418881179 -188.555617869443 828.665961621179
"2623" -60.75 55.750007823 1 21.7500033051673 9785.50336858408 375.37515606691 -155.875114400203 831.875026676017
"2731" -129.75 54.250007823 1 30.3333381053257 5201.66568208512 212.666643320034 -12.4444044181203 2092.44455727879
"2732" -128.25 54.250007823 1 28.4444455830865 6640.77657862786 276.999953220141 -52.5555727660933 1296.00062900067
"2733" -126.75 54.250007823 1 30.1111123714208 7653.22315661738 336.111144828394 -86.3332856750177 603.889356920442
"2734" -125.25 54.250007823 1 30.9999924464782 8448.22097487585 363.333283553804 -95.6667005577974 483.555489748151
"2735" -123.75 54.250007823 1 31.4444389422686 8854.55649472321 384.777769103041 -100.777785235601 545.777641538252
"2736" -122.25 54.250007823 1 30.2222172155255 8694.33395066495 377.333327734875 -92.5555778081324 768.999556223804
"2737" -120.75 54.250007823 1 30.8888786408715 8320.11404898635 354.000121141559 -102.22222217969 778.333287975887
"2738" -119.25 54.250007823 1 30.3333284135587 8586.33508465949 357.555616062293 -103.555563657104 606.000016582857
"2739" -117.75 54.250007823 1 31.7777660780693 9215.66885574444 391.444478076114 -106.444502916855 570.333273816815
"2740" -116.25 54.250007823 1 31.444439255214 9870.44289578862 417.555469825642 -117.111106296037 571.444470989403
"2741" -114.75 54.250007823 1 28.7777724060109 10734.7783833109 443.111161621285 -133.111157962112 517.222346893523
"2742" -113.25 54.250007823 1 27.1110945178882 11089.6663791171 437.111117326637 -131.333350700694 468.44460577053
"2743" -111.75 54.250007823 1 27.1111146140528 11462.8875256288 444.111065807997 -141.222214477704 450.33344209817
"2744" -110.25 54.250007823 1 25.0000060757575 11986.3328356214 462.333333403031 -154.666661973157 445.444484324598
"2745" -108.75 54.250007823 1 25.2222247689333 12361.8877932864 473.111076403538 -165.999971403099 448.333324562912
"2746" -107.25 54.250007823 1 24.5555530869646 12820.4443610775 487.99998479772 -171.888904865103 443.777833598713
"2747" -105.75 54.250007823 1 23.7777816805306 13059.5550537898 494.888854911433 -181.777775856989 473.888886412477
"2748" -104.25 54.250007823 1 22.6666693177069 13368.2216897497 500.999994880623 -189.111122341461 489.333401592576
"2749" -102.75 54.250007823 1 21.2222236651619 13737.6667954885 510.999999661116 -190.666685215927 464.444540849513
"2750" -101.25 54.250007823 1 20.5555503142356 13615.33413564 502.000023964222 -187.444471364195 465.000001826139
"2751" -99.75 54.250007823 1 20.3333308300359 13704.5556620398 502.888917408009 -194.555560579959 475.111122341548
"2752" -98.25 54.250007823 1 19.9999930550394 13914.666626077 508.333341660604 -199.77778267171 472.555530878827
"2753" -96.75 54.250007823 1 19.666669187411 14036.7778585651 513.999996305898 -207.555557615893 485.666661268719
"2754" -95.25 54.250007823 1 20 14062.0004343371 512.77779956026 -210.666686041661 518.888736472462
"2755" -93.75 54.250007823 1 20 13988.5564785143 509.333360061554 -213.555573209487 549.555397992978
"2756" -92.25 54.250007823 1 19.7777795857279 13892.4450303746 505.888911583948 -217.666668813842 569.444298355058
"2757" -90.75 54.250007823 1 19.33332769215 13849.2228618763 502.00001489837 -219.444467504736 578.111008299613
"2758" -89.25 54.250007823 1 19.1111066781478 13740.6675102636 498.555568715409 -218.444464479949 574.333240456742
"2759" -87.75 54.250007823 1 19.5555511051719 13610.3340178398 497.777787938773 -215.222250437037 568.999943630568
"2760" -86.25 54.250007823 1 20.1111066433423 13455.7782801052 498.11110946817 -213.888909550229 565.999937120039
"2761" -84.75 54.250007823 1 20.6666575573255 13260.3341724551 496.888889349432 -213.222242657528 561.333222429387
"2762" -83.25 54.250007823 1 21.2222151120588 13038.0005851106 492.444456873881 -210.000023468967 537.666711534206
"2763" -81.75 54.250007823 1 21.3333333332177 12841.0014831691 486.666696315511 -207.66666392884 519.333440584232
"2765" -78.75 54.250007823 1 20.6666606952643 12231.2216995879 453.222222213422 -202.888881630988 585.332983483667
"2766" -77.25 54.250007823 1 20.1111098507793 12511.9988610754 451.777756473065 -211.222210974832 668.999778741989
"2767" -75.75 54.250007823 1 19.666673881093 12560.3329763468 451.77775543885 -213.00000642363 693.555421035583
"2768" -74.25 54.250007823 1 19.3333357323485 12614.6661021125 453.555532078064 -215.888886802869 716.888656608701
"2769" -72.75 54.250007823 1 19.2222197014779 12657.8888495094 455.888876493738 -217.333352012753 733.888733637908
"2770" -71.25 54.250007823 1 18.9999963232734 12686.3334757504 456.777780246119 -219.444451832835 760.888642056912
"2771" -69.75 54.250007823 1 18.9999999999559 12663.5556944097 459.444431875616 -219.888900093334 800.333065928134
"2772" -68.25 54.250007823 1 19.4444432014567 12498.3344439183 457.555569801988 -216.666716098737 828.444295980872
"2773" -66.75 54.250007823 1 20.3333229376085 12308.3334542096 456.33330755233 -211.999991916623 808.555447572723
"2774" -65.25 54.250007823 1 21.3333296043702 12227.5559557058 463.111091979615 -208.222246690696 785.555344535051
"2775" -63.75 54.250007823 1 21.8888822915822 11871.3350101487 454.222276452217 -203.111141264351 850.555027993919
"2776" -62.25 54.250007823 1 21.8888864377727 11230.0022826029 433.222274870361 -189.888934940265 920.110468293981
"2777" -60.75 54.250007823 1 22.2222184759676 10531.0020011208 408.222276713028 -162.333442010985 931.333238205745
"2778" -59.25 54.250007823 1 22.333322450855 9666.66937784939 375.666743739538 -141.11124419573 938.666702822323
"2779" -57.75 54.250007823 1 22.7499890187282 8796.00314300837 347.12509285768 -124.000095067673 944.375135439208
"2896" -128.25 52.750007823 1 27.6666673186044 4923.33379085409 195.222254471089 1.55557547678151 2616.2227443981
"2897" -126.75 52.750007823 1 31.6666472485105 6179.44506775036 265.111080081108 -52.9997922339574 1201.00363144299
"2898" -125.25 52.750007823 1 34.77777390965 7483.11100856999 338.999915826283 -91.1110260491705 526.000254416041
"2899" -123.75 52.750007823 1 35.5555504098051 8658.6665772759 403.222178952469 -108.111119385939 430.666733736913
"2900" -122.25 52.750007823 1 32.9999987048581 8294.89088223747 368.555651282021 -82.0000162891377 616.110616472639
"2901" -120.75 52.750007823 1 31.3333441811145 7712.66614204947 338.111088938379 -84.6666772971944 883.444747347233
"2902" -119.25 52.750007823 1 30.1111082166458 7708.99981887441 329.333351969718 -104.777706911013 764.111211554623
"2903" -117.75 52.750007823 1 31.2222208750476 7962.55778457774 343.222312542346 -116.999900222872 629.222013000047
"2904" -116.25 52.750007823 1 33.2222191712982 8740.55462526202 395.555465601216 -110.555546698183 582.888959120143
"2905" -114.75 52.750007823 1 33.0000068928059 9838.33211729175 426.888891409927 -114.777777291112 522.444616166088
"2906" -113.25 52.750007823 1 28.4444547706251 10674.9986446141 428.111097212328 -120.666657991895 447.22238440912
"2907" -111.75 52.750007823 1 26.5555578763535 11263.665291063 443.333249819284 -131.555513737815 419.11117583311
"2908" -110.25 52.750007823 1 25.5555579632755 11861.6656990483 462.1110844176 -143.111109485791 405.777870558255
"2909" -108.75 52.750007823 1 24.5555530957406 12307.4430621544 471.666624301288 -154.444432849307 391.889049163845
"2910" -107.25 52.750007823 1 24.8888902361231 12509.4441137694 479.555555364359 -157.55558505682 390.222323138954
"2911" -105.75 52.750007823 1 24.2222352169208 12781.2211493019 483.88886030058 -160.777749154785 399.555549298407
"2912" -104.25 52.750007823 1 22.8888888367368 13038.222679729 490.555584222478 -172.000002312244 438.555509670283
"2913" -102.75 52.750007823 1 22.8888902969687 13047.6674556646 494.888886098808 -177.666695663772 467.777819526589
"2914" -101.25 52.750007823 1 22.4444471824334 13070.555471113 489.666684320759 -172.333385390406 459.222274374323
"2915" -99.75 52.750007823 1 20.7777779429659 13313.6660809703 487.555552339623 -175.111103844776 469.444428651077
"2916" -98.25 52.750007823 1 20.3333237806742 13677.5548918163 505.55548111603 -187.22220547248 455.888964006658
"2917" -96.75 52.750007823 1 19.4444347180123 13750.0003907887 514.555563387089 -193.555566368805 464.999814875245
"2918" -95.25 52.750007823 1 20.3333261449621 13698.3339791384 510.111125861654 -195.777795535916 544.444200673244
"2919" -93.75 52.750007823 1 20.6666666666319 13619.1121785278 507.555569271652 -198.11112711352 593.110930661957
"2920" -92.25 52.750007823 1 20.6666653715612 13571.7783420151 503.444465800995 -201.888887315829 632.555349142819
"2921" -90.75 52.750007823 1 20.6666640763846 13611.8889306251 502.55555608582 -205.555568845992 657.666553797931
"2922" -89.25 52.750007823 1 20.4444463218936 13551.3340638221 501.111112806066 -204.444475353921 653.888839820851
"2923" -87.75 52.750007823 1 20.2222209097344 13438.1119143684 497.888899188992 -201.11113640548 647.333246306588
"2924" -86.25 52.750007823 1 21.1111097985856 13287.1118330484 500.555546428753 -199.888897894292 645.999896936258
"2925" -84.75 52.750007823 1 21.7777764825984 13141.667380119 501.777775978489 -199.333347666881 637.333254789963
"2926" -83.25 52.750007823 1 22.3333307082824 12991.5562974033 499.888900614438 -196.222245786844 603.222260944563
"2927" -81.75 52.750007823 1 22.4999985233642 12803.3756163884 495.375030235347 -194.875006414988 570.375043543342
"2929" -78.75 52.750007823 1 22.1666700565763 12348.8320916155 465.999981642266 -193.833317166137 637.166377986743
"2930" -77.25 52.750007823 1 21.4444502768071 12596.4442888384 467.111092396831 -200.333332777218 714.3329949482
"2931" -75.75 52.750007823 1 20.7777813850105 12655.2221775765 465.777775717479 -202.777786348341 759.222011497599
"2932" -74.25 52.750007823 1 20.4444418367779 12668.8889991286 465.888875954776 -205.555573635251 791.110983048825
"2933" -72.75 52.750007823 1 20.2222196145549 12649.7782311236 465.111107086442 -207.777787226262 818.110820671838
"2934" -71.25 52.750007823 1 19.777777777779 12606.2228254643 463.555542795547 -211.333312767786 859.221817965886
"2935" -69.75 52.750007823 1 20.3333320207638 12454.1123469698 462.444450867778 -209.222268620702 908.777541923029
"2936" -68.25 52.750007823 1 20.8888784757365 12256.6677361151 458.666683503293 -204.666700514045 965.88862113486
"2937" -66.75 52.750007823 1 22.2222196492781 12186.888887735 464.333248072312 -203.777760593912 895.111328379139
"2938" -65.25 52.750007823 1 23.2222236216282 12179.0015691266 472.777782271578 -204.444455466245 856.444117238096
"2939" -63.75 52.750007823 1 23.2222168852885 11742.7802402302 456.222312090238 -192.000082940487 928.666482445591
"2940" -62.25 52.750007823 1 23 11187.5584497821 436.888978278959 -176.888976062719 983.999583674364
"2941" -60.75 52.750007823 1 23.1111056698725 10712.0027473124 421.666756891177 -159.666738081634 1046.66624094412
"2942" -59.25 52.750007823 1 22.7777764826857 9892.56031474922 390.444624849531 -147.888934062101 1110.11064477745
"2943" -57.75 52.750007823 1 22.6666666491341 8825.44909744067 346.889095770324 -129.888965571149 1110.33320425417
"2944" -56.25 52.750007823 1 23.1111038358621 7728.56012167194 304.555725530308 -103.889012630086 1041.11138395505
"3054" -128.25 51.250007823 1 32.4999831415846 3645.16640024249 147.499964301385 36.6667375164184 2665.33528448896
"3055" -126.75 51.250007823 1 33.7777777429415 4655.66635786934 196.777749981122 -2.10450732443708e-05 1664.89065378229
"3056" -125.25 51.250007823 1 36.1111086338687 5972.6664886188 273.444375108637 -50.5555112533947 908.889048170221
"3057" -123.75 51.250007823 1 36.0000060497417 7182.11267860718 346.333394918884 -89.1111415853593 548.222026510575
"3058" -122.25 51.250007823 1 31.4444523890508 7906.66857036709 354.000131503933 -74.4444580218926 435.11083992172
"3059" -120.75 51.250007823 1 31.3333333681523 8044.99804367677 347.999968795128 -59.7778787199154 471.00051087556
"3060" -119.25 51.250007823 1 29.7777758828761 7959.88742789008 339.444379018762 -72.7778493055323 698.110928782258
"3061" -117.75 51.250007823 1 28.7777733795866 7821.10885093775 331.333208029322 -95.1112436302439 935.443701539435
"3062" -116.25 51.250007823 1 30.8888764070853 7861.99957174945 355.999943519192 -113.111149634345 677.111436768772
"3063" -114.75 51.250007823 1 32.4444363260636 8756.33272154967 390.888871843962 -105.777832069221 541.33357124537
"3064" -113.25 51.250007823 1 30.9999959582015 10194.7760358735 432.888822663592 -103.555555773333 395.111319635669
"3065" -111.75 51.250007823 1 28.8888882629978 11169.8874422129 464.666573374193 -121.222229245767 340.444643068699
"3066" -110.25 51.250007823 1 27.7777848183446 11585.5566003324 472.666699444686 -127.888928699126 333.666659817711
"3067" -108.75 51.250007823 1 25.555565429724 11914.778274556 469.444470851337 -132.888914913582 340.2222182936
"3068" -107.25 51.250007823 1 25.4444456439441 12120.8895754871 471.444458926035 -137.333369510428 345.555605352737
"3069" -105.75 51.250007823 1 24.5555515137348 12406.7782059113 480.333337809879 -144.666686267703 360.999899136621
"3070" -104.25 51.250007823 1 23.6666559927379 12591.2226310198 480.66666109488 -154.888865681257 406.888734916803
"3071" -102.75 51.250007823 1 23.33333868762 12824.3331406599 493.555551731112 -164.333355029265 429.888957400586
"3072" -101.25 51.250007823 1 22.7777805157985 12848.667733895 485.000047676347 -166.777784618815 471.66643212742
"3073" -99.75 51.250007823 1 23.4444404199796 12954.8884205578 489.77773437782 -164.222202108833 487.333321251413
"3074" -98.25 51.250007823 1 23.3333222247001 13443.6672846631 513.222176944951 -177.999993176938 472.444287777082
"3075" -96.75 51.250007823 1 22.5555586499605 13298.1118910796 506.777847175883 -175.000055986228 536.666517360851
"3076" -95.25 51.250007823 1 21.7777735534252 13267.3336767084 503.555569628495 -176.000004789772 566.110961110829
"3077" -93.75 51.250007823 1 21.8888889236582 13127.6679392012 501.555594122786 -178.888929464069 624.444233973415
"3078" -92.25 51.250007823 1 21.8888791189758 13091.3334593779 494.888887124755 -181.888901553613 687.22197917233
"3079" -90.75 51.250007823 1 22.5555497752975 13230.6671774559 503.777740166965 -188.555574504586 728.99983942991
"3080" -89.25 51.250007823 1 23.1111129190205 13152.1124942962 507.888890818427 -190.666699583899 721.666693446371
"3081" -87.75 51.250007823 1 22.1111083817533 13008.8899955704 499.222235547148 -186.222247499213 724.555382511775
"3082" -86.25 51.250007823 1 22.9999940458622 12924.6674105736 501.777775335094 -184.333363286666 731.888762434467
"3083" -84.75 51.250007823 1 23.6666626595511 12839.7783862274 502.333330621563 -182.444466635811 723.222181367926
"3084" -83.25 51.250007823 1 23.333331986039 12816.2227579647 498.888925282689 -180.555582475254 705.44430066652
"3085" -81.75 51.250007823 1 23.1111111110695 12688.5568962882 493.22225072383 -178.111141507733 693.333139453466
"3086" -80.25 51.250007823 1 24 12445.8576060203 486.142884847227 -177.285707815226 722.285453032117
"3087" -78.75 51.250007823 1 23.8888840560509 12365.3332841592 478.555558354305 -181.000016080355 733.666234345368
"3088" -77.25 51.250007823 1 22.8888897841496 12486.3331568929 476.555556876573 -187.888897120405 800.11075583621
"3089" -75.75 51.250007823 1 21.9999959582487 12567.1110041508 473.666658600417 -189.222253757438 839.777626133146
"3090" -74.25 51.250007823 1 21.3333333333333 12601.00001938 473.777763757435 -190.666684233644 861.777642935044
"3091" -72.75 51.250007823 1 21.2222259162869 12499.2231630874 470.222246977302 -194.555561883163 903.99963584847
"3092" -71.25 51.250007823 1 21.6666602084316 12247.1128441947 463.222241440517 -192.111193764761 920.555686979623
"3093" -69.75 51.250007823 1 22.8888681495048 12063.6680726343 465.888845202332 -190.222339079316 947.778135682127
"3094" -68.25 51.250007823 1 23.6666573921548 11791.3354224889 461.777832103446 -184.666706199409 1028.11074489846
"3095" -66.75 51.250007823 1 23.4444430276154 11541.6695038648 451.555629395287 -181.333418229091 1035.33346976056
"3096" -65.25 51.250007823 1 23.6666626596919 11208.5608416157 440.555773998269 -176.889090042978 972.333429639361
"3097" -63.75 51.250007823 1 23.1111097290907 10684.1151851029 417.222374622462 -165.333468531626 1016.44435743551
"3098" -62.25 51.250007823 1 23.4444376559116 10261.3375680966 402.55569547361 -150.889027459654 1050.44419528557
"3099" -60.75 51.250007823 1 23.1111111111111 9744.89272649569 382.222386365072 -139.111210836838 1119.22209374525
"3100" -59.25 51.250007823 1 24.2222124956631 9294.335802605 369.666694282652 -123.333414492774 1144.55556154638
"3101" -57.75 51.250007823 1 23.0000109073144 8501.14793326668 331.571651759342 -107.285810887884 1134.28568202232
"3102" -56.25 51.250007823 1 23.624992147716 8203.50131455737 325.499961177947 -93.3750981780628 1113.12564127404
"3214" -123.75 49.750007823 1 33.2222010048122 5701.55610910213 251.555540275426 -4.77777803994575 1195.66701326869
"3215" -122.25 49.750007823 1 32.5555382320724 6335.89118227864 280.444559408018 -27.8890163869948 1165.99845063236
"3216" -120.75 49.750007823 1 32.5555486887699 7500.44462233636 323.888839674377 -64.7775911487867 518.889864515665
"3217" -119.25 49.750007823 1 31.444450076888 7871.33365781132 340.777792275422 -58.4445011872465 421.77756005137
"3218" -117.75 49.750007823 1 29.6666654323788 7570.77834370637 322.666674906947 -68.7777455467049 768.888778893225
"3219" -116.25 49.750007823 1 30.7777763262052 7806.88860665575 346.66660531746 -81.8887831501074 731.222406018689
"3220" -114.75 49.750007823 1 33.2222244908106 7938.55480825711 372.444382113756 -85.5556554714496 673.778255318926
"3221" -113.25 49.750007823 1 33.6666587481936 8830.44268710986 400.555537650499 -70.6667097795742 424.222629776256
