"X_WGS84" "Y_WGS84" "VulpesVulpes" "bio3" "bio4" "bio7" "bio11" "bio12"
"3267" 0.75 49.750007823 1 37.499997901068 4945.49708048582 217.499903595371 39.666690840596 700.167170143496
"3268" 2.25 49.750007823 1 35.3333355235448 5271.55260938223 222.444304718153 33.3333747255931 659.44471737607
"3269" 3.75 49.750007823 1 35.55555639871 5556.66482772902 236.333225090304 25.5556221897693 723.665403871088
"3270" 5.25 49.750007823 1 33.8889003538721 5753.66618715035 236.000024885443 16.1111477661325 922.555503818202
"3271" 6.75 49.750007823 1 32.5555355724396 5932.99758645285 240.333172146334 9.55551954396586 801.446577843209
"3272" 8.25 49.750007823 1 32.2222236389707 6314.99722192961 256.999867810033 9.22222077052423 688.555477587722
"3273" 9.75 49.750007823 1 32.4444444269765 6578.8879499855 266.555514433167 2.44453818001132 682.777941291405
"3274" 11.25 49.750007823 1 31.6666866499556 6646.66535535836 267.555514389505 -7.88885058308643 689.111101068522
"3275" 12.75 49.750007823 1 29.7777803332196 6885.66385181558 272.222045875878 -20.5555871517276 693.667377227705
"3276" 14.25 49.750007823 1 30.6666706910075 6995.66750759944 280.666648264821 -13.6666883793605 623.666550624193
"3277" 15.75 49.750007823 1 29.8888997190807 6994.88979944234 280.88891901584 -19.6665589457247 634.777255815591
"3278" 17.25 49.750007823 1 30.3333346979273 6987.88822309097 281.999933124106 -19.1111005404231 653.88807079177
"3279" 18.75 49.750007823 1 29.3333609566563 7425.3291940442 300.777583961102 -24.333308785919 795.999492405407
"3280" 20.25 49.750007823 1 28.7777722322147 7451.11267899352 299.889002850601 -37.99984468082 850.665352574774
"3281" 21.75 49.750007823 1 27.1111054788189 8002.55390785005 316.777800863478 -38.7777218525189 691.444811513571
"3282" 23.25 49.750007823 1 26.888890323017 7676.55832754818 297.222357298331 -29.7779539054102 679.444232393376
"3283" 24.75 49.750007823 1 26.444450163762 7990.10796999252 305.44430474484 -30.5555097305903 647.889268464257
"3284" 26.25 49.750007823 1 26.3333304997605 8435.10919745536 319.222146105277 -39.3332987039851 640.777281169515
"3285" 27.75 49.750007823 1 25.8888774850429 8674.33242260074 326.777745895091 -42.2222264205674 660.778179700593
"3286" 29.25 49.750007823 1 25.111109694279 8833.66612994242 330.111131659559 -42.2222309318429 628.555467184145
"3287" 30.75 49.750007823 1 24.1111096943722 9050.55349195878 332.111039236091 -40.5555715576866 601.333851601859
"3288" 32.25 49.750007823 1 24.7777704154526 9332.66517530064 342.999944144519 -40.0000363762621 568.222213798471
"3289" 33.75 49.750007823 1 24.6666727338501 9553.33105360396 350.444382191478 -44.8888504261585 565.33376723621
"3290" 35.25 49.750007823 1 23.333355785103 9759.77709967767 353.444444444442 -52.0000046417129 554.778036055814
"3291" 36.75 49.750007823 1 22.7777702245048 9956.99823361106 356.777748493705 -56.1110760475239 539.000102577962
"3292" 38.25 49.750007823 1 22.8888737125289 10257.2201224545 364.999936677686 -59.4444342755536 519.888978881579
"3293" 39.75 49.750007823 1 22.6666589394641 10601.5531316872 380.333202264963 -61.888843107899 506.999989717889
"3294" 41.25 49.750007823 1 22.0000013819678 10791.9995659963 391.2221859155 -67.666664076126 497.778158465838
"3295" 42.75 49.750007823 1 22 11130.1077845199 399.333278425422 -71.1111214376552 423.667332153005
"3296" 44.25 49.750007823 1 22 11563.1087932166 412.333241170507 -76.8888735562325 406.777877460468
"3297" 45.75 49.750007823 1 22.1111032447342 11885.7751860545 424.888819681777 -77.7777991956878 364.667293387154
"3298" 47.25 49.750007823 1 22.4444430103286 12203.553127309 439.777636991279 -85.111045241981 303.222789861718
"3299" 48.75 49.750007823 1 22.6666652673191 12620.5523745938 458.888736585991 -95.6666068304618 273.667069565468
"3300" 50.25 49.750007823 1 22.7777871647916 12921.1098657362 469.666632358183 -101.111121368017 247.66686766477
"3301" 51.75 49.750007823 1 23 13174.7756816652 477.333280841624 -105.111094326871 237.889035699666
"3302" 53.25 49.750007823 1 23 13267.4435388286 480.444403678373 -108.111084808966 240.888918120786
"3303" 54.75 49.750007823 1 23 13346.3331600919 484.777736551039 -115.77772091458 260.777743296846
"3304" 56.25 49.750007823 1 23.3333333333333 13385.221428855 489.333281136872 -123.444369267132 286.999815121778
"3305" 57.75 49.750007823 1 24 13578.2196206471 497.444354750292 -135.666611992646 295.778104704017
"3306" 59.25 49.750007823 1 23.4444610812834 13985.3294017726 507.999901622508 -146.666610046338 269.222507316945
"3307" 60.75 49.750007823 1 22.666666666771 14364.8854861474 515.777719245101 -148.88886804581 236.333565066693
"3308" 62.25 49.750007823 1 21.3333586013528 14574.4435748991 514.444503515959 -145.000067451205 219.444640748002
"3309" 63.75 49.750007823 1 20.7777791423505 14247.1192793344 500.000226343355 -129.778036420908 212.888980086976
"3310" 65.25 49.750007823 1 22.4444274253629 12984.8965586098 467.889046286239 -97.7778978424955 214.333264500912
"3311" 66.75 49.750007823 1 23 13128.4391986552 474.222043321052 -122.33296154464 231.888713342597
"3312" 68.25 49.750007823 1 23.333323285327 13667.8847397787 495.110930158927 -148.666564560237 249.444424818477
"3313" 69.75 49.750007823 1 23.666665267219 13864.33355015 504.777777073188 -151.555555469076 252.888829357985
"3314" 71.25 49.750007823 1 23.3333204343868 13595.3368445314 492.555691448172 -148.000092544807 267.444436325061
"3315" 72.75 49.750007823 1 23.4444416454388 13162.5584465239 474.333463628006 -143.111127748573 292.222091060464
"3316" 74.25 49.750007823 1 22.3333319513798 13215.7768864832 471.666673628799 -152.66647578814 294.44430458342
"3317" 75.75 49.750007823 1 21.5555616660905 13396.665208374 475.666623162885 -160.888908688911 289.88906936306
"3318" 77.25 49.750007823 1 21.9999910732958 13399.1126000626 479.777763540314 -158.999970525363 274.999937773806
"3319" 78.75 49.750007823 1 23.3333243542518 13382.4446688603 486.888834432792 -149.000104964862 262.111107813438
"3320" 80.25 49.750007823 1 24.1111020799875 13421.108302901 493.333235234206 -150.333279424234 304.332763275267
"3321" 81.75 49.750007823 1 24.0000013819498 13680.1102842073 496.555540387933 -161.444411414209 401.999334103895
"3322" 83.25 49.750007823 1 25.2222158683052 12369.5669490664 453.889247813229 -154.777701799443 525.777090257805
"3323" 84.75 49.750007823 1 25.4444564308047 11966.4434005233 437.111136040453 -152.11099625956 496.778344068323
"3324" 86.25 49.750007823 1 25.4444301111653 11593.1099795989 425.777690874437 -171.888918049616 459.779467037873
"3325" 87.75 49.750007823 1 25.6666880489854 11301.665901833 421.777703878799 -193.444406153255 324.002136145966
"3326" 89.25 49.750007823 1 26.3333225551975 11603.9987129124 436.666572331854 -196.333228774982 193.889168251114
"3327" 90.75 49.750007823 1 25.3333413474614 13043.0978034738 483.444023038549 -212.888635184002 193.999865886616
"3328" 92.25 49.750007823 1 21.8889102368043 16426.6393210638 576.332560544054 -262.888633384712 172.555842256572
"3329" 93.75 49.750007823 1 21.2222074020656 17360.2290856007 599.778012445988 -277.111071492557 216.11055506279
"3330" 95.25 49.750007823 1 23.2222222222222 16692.2287051418 586.000070190801 -286.444386666926 245.666926828029
"3331" 96.75 49.750007823 1 24.9999999998805 16099.4450519587 574.555540564908 -299.444452414634 260.333601141775
"3332" 98.25 49.750007823 1 25.3333236416093 15646.3394002925 559.777951985704 -294.11137429174 272.111510739347
"3333" 99.75 49.750007823 1 28.1110722399077 13659.6921317364 515.111706982762 -233.000679629565 268.555245020475
"3334" 101.25 49.750007823 1 28.8888945212182 12471.3348290049 476.889059326583 -190.666862029801 316.444133814021
"3335" 102.75 49.750007823 1 28.1110970993528 13010.8868662894 492.3331654916 -193.777745659623 317.999313095157
"3336" 104.25 49.750007823 1 27.7778004121335 13073.3196309317 495.110710920472 -189.999970141973 448.333854401421
"3337" 105.75 49.750007823 1 24.2222293065309 14877.9889298138 542.555230732523 -216.777459392694 361.44507895834
"3338" 107.25 49.750007823 1 22.6666665971328 15293.9999192134 548.555563802898 -232.333174076545 333.332942974786
"3339" 108.75 49.750007823 1 24.2221893054774 14698.2303099345 534.444640912165 -237.888824975821 418.110223679373
"3340" 110.25 49.750007823 1 26.2222006570362 13837.0068453147 515.888989128397 -226.889239204526 442.556081071695
"3341" 111.75 49.750007823 1 27.2222180587775 13735.7689658514 518.999718784399 -204.666906262889 383.334906106988
"3342" 113.25 49.750007823 1 25.4444415935247 14847.6673576929 551.333370377659 -204.000053119637 290.555560787058
"3343" 114.75 49.750007823 1 25.2222427530299 14525.1042914305 541.666512070183 -202.111033142186 310.778292421052
"3344" 116.25 49.750007823 1 23.7777777779077 15512.104246451 564.222088198814 -221.555391118268 285.333352543263
"3345" 117.75 49.750007823 1 22.5555672898154 16280.8826783055 583.110995967444 -239.000060280042 325.111084251112
"3346" 119.25 49.750007823 1 22.4444354222914 16093.8941099329 578.22235572495 -237.444469721421 362.554899849785
"3347" 120.75 49.750007823 1 24.222181812789 15407.7880356199 562.555785888292 -239.111104940597 436.11009092958
"3348" 122.25 49.750007823 1 25.6666680662453 14981.5572994448 557.111092093759 -238.777920459672 504.33291256345
"3349" 123.75 49.750007823 1 25.8889072295193 15423.773335262 579.999869853449 -229.888936487755 509.888855241648
"3350" 125.25 49.750007823 1 23.7777990039603 15762.4442948994 573.555727999233 -226.222272801633 501.888755550096
"3351" 126.75 49.750007823 1 23.111097681875 15514.4489660539 560.555679818172 -225.666757952955 550.554938182504
"3352" 128.25 49.750007823 1 21.999997218623 15830.5485484487 568.777518065329 -218.444224612396 590.888210068415
"3353" 129.75 49.750007823 1 21.0000093699626 16687.1039751131 594.110942979516 -242.555356357476 629.666371001071
"3354" 131.25 49.750007823 1 20.9999891956835 16932.0010695049 601.444506158671 -263.222076428706 681.55484508341
"3355" 132.75 49.750007823 1 20.5555555558312 16746.3394870835 594.666914670626 -263.444748444728 731.777691000819
"3356" 134.25 49.750007823 1 19.777790120477 16056.6776286125 567.444865013094 -249.333398876458 787.443324827622
"3357" 135.75 49.750007823 1 19.7777791944699 15088.5698560616 533.556067321739 -213.00039114999 700.000977060719
"3358" 137.25 49.750007823 1 20 13828.6823854403 490.667209542879 -192.88883481666 660.887711567795
"3359" 138.75 49.750007823 1 19.7777777776362 12757.1234308594 454.222617740426 -203.444279503673 769.887123691654
"3360" 140.25 49.750007823 1 19 12150.9354948975 434.643129229649 -176.285828819794 718.999807281881
"3364" 155.25 49.750007823 1 24.9999958542458 5619.33383900075 222.333389032283 -65.9996357060307 1331.66671567006
"3413" -3.75 48.250007823 1 36.8888996931893 3964.6624888835 170.888782922949 61.8889269518143 984.668026048122
"3414" -2.25 48.250007823 1 36.9999909166968 4460.77559414212 192.055369844204 55.1666619608291 787.000679937541
"3415" -0.75 48.250007823 1 38.6666561142923 4898.21889545102 217.777589540469 44.0000856267923 743.777937710667
"3416" 0.75 48.250007823 1 37.2222536791209 5324.2190231687 234.222137178223 36.1111258613759 675.889517296736
"3417" 2.25 48.250007823 1 35.5555710620962 5637.99834664658 240.666610132914 34.2222434830154 651.444188982844
"3418" 3.75 48.250007823 1 36.5555648822421 5776.22132629401 248.888859135849 27.1112034737067 678.888191065705
"3419" 5.25 48.250007823 1 34.2222221876226 6003.55344859289 249.666634193069 16.0000680071589 778.554534517412
"3420" 6.75 48.250007823 1 33.333352794754 6171.88759381973 255.444448041438 10.777817021125 854.111113066699
"3421" 8.25 48.250007823 1 32.2222280111581 6332.7772073499 260.111061661502 4.88900455462746 919.441929759835
"3422" 9.75 48.250007823 1 31.9999984964192 6521.66598257287 265.111081931635 -4.33325426913402 878.111373529778
"3423" 11.25 48.250007823 1 31.4444481560373 6715.21996405212 272.999869400919 -9.44442316565557 882.444203709225
"3424" 12.75 48.250007823 1 31.8888956424972 6984.22359090849 289.222201081978 -18.5552919512211 1019.88541112312
"3425" 14.25 48.250007823 1 32.4444430450844 7035.88889887954 291.555615304726 -25.4443308560473 1055.55642296538
"3426" 15.75 48.250007823 1 31.5555555904142 7080.10960720587 290.222159847675 -16.5557072067774 765.335007689882
"3427" 17.25 48.250007823 1 31.0000122817846 7448.32966924711 304.444284831825 -3.00007334272838 619.33413233831
"3428" 18.75 48.250007823 1 30.666666701345 7565.21936736997 310.777660859737 -12.0000582454946 660.889651362874
"3429" 20.25 48.250007823 1 30.8888958683983 7695.44197010466 316.666576109183 -18.6667150586039 628.667531816713
"3430" 21.75 48.250007823 1 29.8888944517473 7893.88668767938 320.333278512113 -12.1112496638889 642.666850114873
"3431" 23.25 48.250007823 1 28.9999985658744 7575.78303568174 303.444690185742 -27.1108189455264 766.442895417311
"3432" 24.75 48.250007823 1 28.9999985483978 7614.66272779913 302.55539719513 -39.4444985601552 765.778706281163
"3433" 26.25 48.250007823 1 27.8889017617292 8285.88570821462 321.44434578001 -31.2222219268714 635.444896454398
"3434" 27.75 48.250007823 1 27.2222178676087 8601.22095176419 328.555517970887 -30.5555873686346 611.889145471425
"3435" 29.25 48.250007823 1 25.3333478840526 8724.55567884068 326.666717610723 -34.0000057889856 595.555780969331
"3436" 30.75 48.250007823 1 23.6666768972374 9069.77418411628 333.111021729819 -35.2222645266297 542.222894819502
"3437" 32.25 48.250007823 1 24.1110978034764 9439.77636067202 347.11101239505 -37.111136118649 507.222345487326
"3438" 33.75 48.250007823 1 24.7777852268351 9527.77702445952 353.222188210165 -34.1111733121732 496.444705513479
"3439" 35.25 48.250007823 1 23.4444608464109 9634.77722363096 351.000046129026 -32.2222702461849 505.333280111633
"3440" 36.75 48.250007823 1 22.666675689111 9767.10986061995 350.999988952431 -40.1110501624525 531.444503611878
"3441" 38.25 48.250007823 1 22.6666575921675 10005.443282251 357.666616121945 -46.3333069876844 521.777564274011
"3442" 39.75 48.250007823 1 23.0000076576646 10260.9985558627 369.777702043229 -46.555604692043 502.555864333089
"3443" 41.25 48.250007823 1 22.5555526699375 10477.8873564675 377.666665832071 -49.1110665213559 469.889140542759
"3444" 42.75 48.250007823 1 21.7777961701509 10857.1081269482 387.111007449094 -52.8888882549908 405.556150148915
"3445" 44.25 48.250007823 1 22.0000078141208 11392.9963649951 407.77762424073 -59.0000207923154 368.555806715961
"3446" 45.75 48.250007823 1 22.7777699287851 11664.9984556192 420.888823497933 -62.5555287493475 316.778365645311
"3447" 47.25 48.250007823 1 23.5555462028083 11856.331770874 432.111009995864 -68.2221973453666 258.444921885915
"3448" 48.75 48.250007823 1 23.6666666666667 12140.9981773857 444.88878925162 -75.2221761111432 219.889203518639
"3449" 50.25 48.250007823 1 23.5555446470071 12513.9978767721 457.333253296545 -81.444415291519 195.777979026543
"3450" 51.75 48.250007823 1 23.1111176996228 12913.6647373977 469.333288499414 -86.8888820050802 186.333426530988
"3451" 53.25 48.250007823 1 23 13109.2211439958 477.444398471974 -90.9999899174541 187.33338130523
"3452" 54.75 48.250007823 1 23 13267.5554507667 485.888828600316 -100.111051283524 203.888821176899
"3453" 56.25 48.250007823 1 23.1111028796648 13398.2211169747 492.222164724216 -109.111062748177 222.999941050744
"3454" 57.75 48.250007823 1 23.2222154076078 13593.6652324534 498.777707736759 -119.88878369737 231.888968092687
"3455" 59.25 48.250007823 1 23 13919.8869074723 505.44443111899 -128.11114189851 211.555954542316
"3456" 60.75 48.250007823 1 22.3333500394983 14295.6641039567 514.11104756319 -131.111176406075 185.88919579818
"3457" 62.25 48.250007823 1 21.2222405190587 14414.4458627483 511.777876590165 -127.111169549327 174.333406617495
"3458" 63.75 48.250007823 1 21.1111011500277 14021.1172946155 496.444635497582 -117.000134884725 174.000025208164
"3459" 65.25 48.250007823 1 21.9999914902944 13361.3364630528 477.444575052091 -109.555474154184 180.111056282136
"3460" 66.75 48.250007823 1 22.2222050294124 13326.7760214399 477.555468172897 -132.99984317579 198.666630698599
"3461" 68.25 48.250007823 1 23.9999711856732 13640.3307356933 498.999782853211 -139.222231157894 204.111209584109
"3462" 69.75 48.250007823 1 24.9999898998425 13869.3349505734 515.222235799261 -140.11115325091 206.333347910675
"3463" 71.25 48.250007823 1 24.5555614227104 13455.5600769285 495.66687052332 -138.22222359632 216.555508471248
"3464" 72.75 48.250007823 1 23.3333509088171 13126.0012256363 476.555671213044 -141.333315854233 228.666708443611
"3465" 74.25 48.250007823 1 21.5555643782978 13225.3314273291 472.11110387049 -146.999968438497 228.666787600078
"3466" 75.75 48.250007823 1 20.8888903578744 13317.1107369922 471.999982285207 -150.444600354975 243.333556513117
"3467" 77.25 48.250007823 1 22.1110813928058 13148.8909817284 472.333325588406 -149.666696933662 271.444203109366
"3468" 78.75 48.250007823 1 23.5555465592019 13075.4445850904 478.111040131298 -149.777754900787 300.444086355546
"3469" 80.25 48.250007823 1 24.4444248959489 13296.6651720581 490.111008283403 -156.111000234456 334.443845391747
"3470" 81.75 48.250007823 1 24.1111187254021 13785.2166012293 504.88872468625 -176.111015306882 381.111245776912
"3471" 83.25 48.250007823 1 24.1111067215391 13861.8941155107 503.000240424706 -152.222484577621 332.666841449346
"3472" 84.75 48.250007823 1 23.4444332753776 13414.4497401204 478.44464736065 -149.444406129768 313.333736871668
"3473" 86.25 48.250007823 1 24.2222158161538 12725.1139068082 458.888904055244 -144.888954471326 258.445255198485
"3474" 87.75 48.250007823 1 25.3333176353808 12205.8921020366 452.666656208271 -165.999710311232 224.222641347905
"3475" 89.25 48.250007823 1 26.888868731948 11785.8910946978 446.444457394699 -183.333195702269 156.222718402518
"3476" 90.75 48.250007823 1 26.6666840943689 12346.9798324235 468.221579034824 -201.888626658571 165.777679418516
"3477" 92.25 48.250007823 1 24.2222477160803 15323.8458775489 558.776541800238 -224.110880212653 118.223215036325
"3478" 93.75 48.250007823 1 22.6666556973083 16509.8969381347 589.778013889464 -239.333342191285 108.221989806302
"3479" 95.25 48.250007823 1 24.2222030646492 15395.5709038393 558.889297000238 -241.333430277706 150.554984764674
"3480" 96.75 48.250007823 1 26.6666445713678 14103.3419764053 521.555797397725 -245.777745582563 232.999550199878
"3481" 98.25 48.250007823 1 27.2222275588873 14211.787206031 526.555818663065 -261.111222197564 232.999963934202
"3482" 99.75 48.250007823 1 29.1110888072005 12985.5725437175 495.111610003491 -214.333956681536 235.444124221219
"3483" 101.25 48.250007823 1 30.4444234359376 11640.0040697013 452.889024549038 -167.444872538427 300.888992571596
"3484" 102.75 48.250007823 1 30.7777636095599 12127.8840256556 472.555307768554 -173.555454075614 283.333211922703
"3485" 104.25 48.250007823 1 29.7777862092581 12864.6566313883 495.999794082205 -173.110970933255 285.444534957674
"3486" 105.75 48.250007823 1 26.1111578310189 14276.7692826146 529.333157397893 -203.777628776525 267.333759246095
"3487" 107.25 48.250007823 1 24.8888874372861 14331.7731521243 520.333215095914 -221.999899196344 297.999683229662
"3488" 108.75 48.250007823 1 24.8888888888889 14853.2266522686 533.444632514015 -246.333243674812 366.888322366722
"3489" 110.25 48.250007823 1 26.8888787800747 14100.2307323972 520.666832156256 -216.333685347239 338.555953472951
"3490" 111.75 48.250007823 1 27.222233817671 13709.9984333301 511.444413664843 -189.666796909515 310.000628383903
"3491" 113.25 48.250007823 1 25.4444546231927 14248.7746173277 523.222193207858 -187.111202491446 204.112364933086
"3492" 114.75 48.250007823 1 24.4444576303014 14195.8902647272 519.444523159729 -179.555723739445 165.999944598437
"3493" 116.25 48.250007823 1 23.6666666667994 14606.5463342459 527.99983890836 -182.999765356631 212.554955495977
"3494" 117.75 48.250007823 1 23.1111082428118 15658.4378469471 560.333083043674 -211.999801296907 265.221889295147
"3495" 119.25 48.250007823 1 23.1111215153213 15514.452084259 562.222428408145 -223.999955393457 341.776546045789
"3496" 120.75 48.250007823 1 23.7777673211464 14523.7896321 527.111577766013 -220.333628985766 462.110399689606
"3497" 122.25 48.250007823 1 23.8889023006006 14002.6644749594 506.888720879629 -189.222651301368 477.889589509429
"3498" 123.75 48.250007823 1 23.222262596843 14728.1041907907 536.555367067126 -185.888869985736 465.000153054132
"3499" 125.25 48.250007823 1 22.1111380912665 15239.5543290147 547.777788069982 -197.444317219467 484.221681974908
"3500" 126.75 48.250007823 1 22.111104783429 15306.3340568161 550.999943640687 -205.777732978978 545.776928870224
"3501" 128.25 48.250007823 1 22.7777899815394 15321.8884496672 563.222086729746 -216.555443158507 638.887920144008
"3502" 129.75 48.250007823 1 21.8889197631753 15489.2228972951 563.0001864719 -218.777634968529 649.110788683098
"3503" 131.25 48.250007823 1 20.7777626016946 15438.7798705079 546.77798083522 -208.11111332187 619.333170684026
"3504" 132.75 48.250007823 1 19.7777668866837 15529.8912054954 545.333410981257 -203.222444774871 616.666948519726
"3505" 134.25 48.250007823 1 19.4444539016081 15106.3428528132 529.111481726681 -193.222308632445 664.999231481979
"3506" 135.75 48.250007823 1 19.5555540865701 13957.9070264266 488.889453434474 -177.222414335365 724.665573065494
"3507" 137.25 48.250007823 1 20.2222097230704 12477.4618436671 443.333833974675 -188.444321740961 898.664810644439
"3508" 138.75 48.250007823 1 19.9999874660777 11203.0140973885 406.778220381376 -170.000405439716 913.889140929288
"3509" 140.25 48.250007823 1 19.2499717204498 10977.7553906099 398.500223775361 -145.250880215298 804.252874174263
"3562" -2.25 46.750007823 1 37.2000026754659 4571.39617850102 197.799840803403 59.4000894471103 843.20057369006
"3563" -0.75 46.750007823 1 37.3333176442409 5153.996738657 223.555386867702 50.6667536918421 760.555570906088
"3564" 0.75 46.750007823 1 38.1111018018954 5458.22148885847 243.22217079959 42.4445229513634 760.777064996721
"3565" 2.25 46.750007823 1 38.1111002457333 5604.33281419155 247.777746434068 33.8889457879765 757.444435815153
"3566" 3.75 46.750007823 1 35.3333701443953 5885.21895066898 251.999995296554 26.8889881608066 767.66613469557
"3567" 5.25 46.750007823 1 32.888874555813 6311.77703572287 263.222124739882 18.0001060092766 896.77524364194
"3568" 6.75 46.750007823 1 31.5555970254481 6210.77989740716 258.333442297261 -10.1108045069721 1190.33092241569
"3569" 8.25 46.750007823 1 29.2222060205044 5956.77722230046 238.666681514047 -20.8889736258918 1375.33233894151
"3570" 9.75 46.750007823 1 29.4444265473936 5849.55697266467 235.888877337102 -37.8886490572015 1214.22590300217
"3571" 11.25 46.750007823 1 30.4444354219155 6172.43681829796 255.888360991212 -42.2224002130068 977.7802453486
"3572" 12.75 46.750007823 1 32.3333169052665 6566.43929025041 282.221974955831 -35.3336580022905 1167.10884842831
"3573" 14.25 46.750007823 1 31.1111245667086 6902.99259720577 287.110851043939 -37.4445581984141 1254.11418146891
"3574" 15.75 46.750007823 1 31.2221972935159 7368.9925463723 305.555207463824 -12.1116143320739 927.893027139077
"3575" 17.25 46.750007823 1 30.6666735072808 7511.66552192809 306.222250975116 0.666687361882208 672.667217841862
"3576" 18.75 46.750007823 1 29.3333386874823 7754.44390013552 308.222227803112 4.33327238527024 567.445036656658
"3577" 20.25 46.750007823 1 30.6666457448996 7813.99940732416 317.111017323243 1.66667555868013 532.999965101098
"3578" 21.75 46.750007823 1 30.6666706563219 7820.77912768305 319.33340515699 -1.44442430426741 598.665972795546
"3579" 23.25 46.750007823 1 31.2222307576244 7431.22415705872 303.666687501751 -17.9998649593575 687.221758662868
"3580" 24.75 46.750007823 1 31.555552583008 7637.55800933036 319.333472162328 -31.2220452777387 674.777221664207
"3581" 26.25 46.750007823 1 29.888901727146 7841.2206622599 312.222263722914 -41.7776842538208 649.555046662315
"3582" 27.75 46.750007823 1 28.4444501813307 8554.99930147067 332.333354759251 -20.6667322491468 546.555605406951
"3583" 29.25 46.750007823 1 25.4444736326118 8551.6677640615 319.000128452212 -14.7778646907802 516.222658664926
"3584" 30.75 46.750007823 1 22.2500098765624 8633.2481881073 312.874957933034 -11.3750702103806 472.625496872045
"3585" 32.25 46.750007823 1 24.3333096734393 8974.4448985 334.222100750351 -13.7778228204961 443.000317158009
"3586" 33.75 46.750007823 1 26.5555660294218 9025.44454802804 346.333329691688 -15.555588968433 419.555791042527
"3587" 35.25 46.750007823 1 23.2500353301488 9239.62526975658 339.125128080618 -16.1250271066917 435.874769313063
"3588" 36.75 46.750007823 1 22.9999886698096 9423.16586727625 340.499999791476 -22.5000246293786 507.499825981923
"3589" 38.25 46.750007823 1 23.2499897519603 9536.87501742505 345.249958812312 -19.000045558869 538.12465790488
"3590" 39.75 46.750007823 1 24.555537267387 9714.22167914037 358.999927864104 -22.6666750984516 577.666516570369
"3591" 41.25 46.750007823 1 24.6666806000269 9962.2206603441 369.666644814728 -28.1111241229904 504.334087068547
"3592" 42.75 46.750007823 1 23.6666762104559 10369.2197317873 379.222118047288 -36.4444017226 407.333976142514
"3593" 44.25 46.750007823 1 23.3333318468591 10918.88550338 397.555416212422 -45.4444297119604 333.556165446437
"3594" 45.75 46.750007823 1 23.6666573139207 11183.6668353721 408.555545246487 -46.1111288603928 264.333760535142
"3595" 47.25 46.750007823 1 24.888860691894 11173.3356309506 412.333311160278 -47.444479047858 233.88913459837
"3596" 48.75 46.750007823 1 25.2222207010857 11302.6661714959 418.111124392847 -49.7777865483539 200.000260399938
"3597" 50.25 46.750007823 1 24.4444509287581 11650.1093793797 428.777708806606 -54.6666432421345 170.666914236011
"3598" 51.75 46.750007823 1 24 12119.5531307141 444.444370196777 -60.7777634971702 155.111253349187
"3599" 53.25 46.750007823 1 23.5555636478196 12490.3320715601 458.777729223536 -66.9999970276903 150.000085000673
"3600" 54.75 46.750007823 1 23.2222401015017 12806.8876011115 472.333291489429 -75.5555278017659 155.444390814678
"3601" 56.25 46.750007823 1 23.0000164105152 13100.9986357042 484.777705555071 -86.7776921437739 163.999986180667
"3602" 57.75 46.750007823 1 23.1111095899723 13315.3327826625 490.999990221292 -96.9999735592152 170.777864126487
"3603" 59.25 46.750007823 1 23.0000083008697 13532.5540307979 493.777760350428 -103.888906742844 163.444623685701
"3604" 60.75 46.750007823 1 22.1111361530242 13808.9985542696 497.111107808759 -107.888947821746 151.000158457475
"3605" 62.25 46.750007823 1 21.4444444444444 13828.2257551335 494.555661521395 -104.888988518396 144.77791847631
"3606" 63.75 46.750007823 1 22.2222007963022 13557.3360011411 486.666764009929 -99.3334019406742 148.111125505789
"3607" 65.25 46.750007823 1 22.7777546916506 13269.4472965525 479.777836440809 -98.8888517562382 154.999915104067
"3608" 66.75 46.750007823 1 23.3333216945413 13167.0003884476 479.555525715065 -108.444447704786 160.333339975231
"3609" 68.25 46.750007823 1 24.7777777775457 13176.2238047319 489.777722756251 -109.555592124643 160.22226677047
"3610" 69.75 46.750007823 1 25.6666738636172 13137.4474587993 494.555629491104 -111.222214174458 164.333232497355
"3611" 71.25 46.750007823 1 25.3333303086777 12894.8925257477 483.222381896821 -112.777805741058 173.222252862122
"3612" 72.75 46.750007823 1 23.7777938146242 12787.5556532559 470.777869184428 -114.111132989947 167.222378394511
"3613" 74.25 46.750007823 1 21.3333671890417 13105.1080921526 468.888871800709 -113.444421906723 149.444500787793
"3614" 75.75 46.750007823 1 20.6666666316568 13161.1158372144 465.888973776344 -117.00006159299 186.110556649128
"3615" 77.25 46.750007823 1 22.6666487956458 12803.66970343 464.111112788783 -113.666750606806 242.888377453621
"3616" 78.75 46.750007823 1 24.7777372640834 12713.5558961549 472.999878658145 -111.888923492936 280.888621744463
"3617" 80.25 46.750007823 1 25.5555555555556 12923.3314499639 488.444299747158 -117.333311828519 305.888655858338
"3618" 81.75 46.750007823 1 25.6666666666667 12837.3419245719 487.555816595321 -132.555303018833 355.888525809589
"3619" 83.25 46.750007823 1 25.1111202988157 12720.8812062517 476.444323914264 -136.555632242218 315.223192829207
"3620" 84.75 46.750007823 1 24.1111111806518 12962.7713906778 471.999783087374 -144.889279713772 249.335133441198
"3621" 86.25 46.750007823 1 25.0000078227757 12647.989791871 466.999632950374 -122.555814528311 155.889874341597
"3622" 87.75 46.750007823 1 24.1111032880847 13797.8840280211 505.888635536651 -133.33311850881 145.444089306773
"3623" 89.25 46.750007823 1 25.7777684164828 13986.6605000712 522.221896056147 -160.99984262866 164.666768561726
