species,x,y
VulpesVulpes,113.25,58.750007823
VulpesVulpes,114.75,58.750007823
VulpesVulpes,116.25,58.750007823
VulpesVulpes,117.75,58.750007823
VulpesVulpes,119.25,58.750007823
VulpesVulpes,120.75,58.750007823
VulpesVulpes,122.25,58.750007823
VulpesVulpes,123.75,58.750007823
VulpesVulpes,125.25,58.750007823
VulpesVulpes,126.75,58.750007823
VulpesVulpes,128.25,58.750007823
VulpesVulpes,129.75,58.750007823
VulpesVulpes,131.25,58.750007823
VulpesVulpes,132.75,58.750007823
VulpesVulpes,134.25,58.750007823
VulpesVulpes,135.75,58.750007823
VulpesVulpes,137.25,58.750007823
VulpesVulpes,138.75,58.750007823
VulpesVulpes,140.25,58.750007823
VulpesVulpes,141.75,58.750007823
VulpesVulpes,146.25,58.750007823
VulpesVulpes,149.25,58.750007823
VulpesVulpes,152.25,58.750007823
VulpesVulpes,153.75,58.750007823
VulpesVulpes,155.25,58.750007823
VulpesVulpes,158.25,58.750007823
VulpesVulpes,159.75,58.750007823
VulpesVulpes,161.25,58.750007823
VulpesVulpes,162.75,58.750007823
VulpesVulpes,-158.25,57.250007823
VulpesVulpes,-156.75,57.250007823
VulpesVulpes,-155.25,57.250007823
VulpesVulpes,-132.75,57.250007823
VulpesVulpes,-131.25,57.250007823
VulpesVulpes,-129.75,57.250007823
VulpesVulpes,-128.25,57.250007823
VulpesVulpes,-126.75,57.250007823
VulpesVulpes,-125.25,57.250007823
VulpesVulpes,-123.75,57.250007823
VulpesVulpes,-122.25,57.250007823
VulpesVulpes,-120.75,57.250007823
VulpesVulpes,-119.25,57.250007823
VulpesVulpes,-117.75,57.250007823
VulpesVulpes,-116.25,57.250007823
VulpesVulpes,-114.75,57.250007823
VulpesVulpes,-113.25,57.250007823
VulpesVulpes,-111.75,57.250007823
VulpesVulpes,-110.25,57.250007823
VulpesVulpes,-108.75,57.250007823
VulpesVulpes,-107.25,57.250007823
VulpesVulpes,-105.75,57.250007823
VulpesVulpes,-104.25,57.250007823
VulpesVulpes,-102.75,57.250007823
VulpesVulpes,-101.25,57.250007823
VulpesVulpes,-99.75,57.250007823
VulpesVulpes,-98.25,57.250007823
VulpesVulpes,-96.75,57.250007823
VulpesVulpes,-95.25,57.250007823
VulpesVulpes,-93.75,57.250007823
VulpesVulpes,-92.25,57.250007823
VulpesVulpes,-90.75,57.250007823
VulpesVulpes,-89.25,57.250007823
VulpesVulpes,-77.25,57.250007823
VulpesVulpes,-75.75,57.250007823
VulpesVulpes,-74.25,57.250007823
VulpesVulpes,-72.75,57.250007823
VulpesVulpes,-71.25,57.250007823
VulpesVulpes,-69.75,57.250007823
VulpesVulpes,-68.25,57.250007823
VulpesVulpes,-66.75,57.250007823
VulpesVulpes,-65.25,57.250007823
VulpesVulpes,-63.75,57.250007823
VulpesVulpes,-62.25,57.250007823
VulpesVulpes,-5.25,57.250007823
VulpesVulpes,-3.75,57.250007823
VulpesVulpes,-2.25,57.250007823
VulpesVulpes,8.25,57.250007823
VulpesVulpes,9.75,57.250007823
VulpesVulpes,12.75,57.250007823
VulpesVulpes,14.25,57.250007823
VulpesVulpes,15.75,57.250007823
VulpesVulpes,21.75,57.250007823
VulpesVulpes,23.25,57.250007823
VulpesVulpes,24.75,57.250007823
VulpesVulpes,26.25,57.250007823
VulpesVulpes,27.75,57.250007823
VulpesVulpes,29.25,57.250007823
VulpesVulpes,30.75,57.250007823
VulpesVulpes,32.25,57.250007823
VulpesVulpes,33.75,57.250007823
VulpesVulpes,35.25,57.250007823
VulpesVulpes,36.75,57.250007823
VulpesVulpes,38.25,57.250007823
VulpesVulpes,39.75,57.250007823
VulpesVulpes,41.25,57.250007823
VulpesVulpes,42.75,57.250007823
VulpesVulpes,44.25,57.250007823
VulpesVulpes,45.75,57.250007823
VulpesVulpes,47.25,57.250007823
VulpesVulpes,48.75,57.250007823
VulpesVulpes,50.25,57.250007823
VulpesVulpes,51.75,57.250007823
VulpesVulpes,53.25,57.250007823
VulpesVulpes,54.75,57.250007823
VulpesVulpes,56.25,57.250007823
VulpesVulpes,57.75,57.250007823
VulpesVulpes,59.25,57.250007823
VulpesVulpes,60.75,57.250007823
VulpesVulpes,62.25,57.250007823
VulpesVulpes,63.75,57.250007823
VulpesVulpes,65.25,57.250007823
VulpesVulpes,66.75,57.250007823
VulpesVulpes,68.25,57.250007823
VulpesVulpes,69.75,57.250007823
VulpesVulpes,71.25,57.250007823
VulpesVulpes,72.75,57.250007823
VulpesVulpes,74.25,57.250007823
VulpesVulpes,75.75,57.250007823
VulpesVulpes,77.25,57.250007823
VulpesVulpes,78.75,57.250007823
VulpesVulpes,80.25,57.250007823
VulpesVulpes,81.75,57.250007823
VulpesVulpes,83.25,57.250007823
VulpesVulpes,84.75,57.250007823
VulpesVulpes,86.25,57.250007823
VulpesVulpes,87.75,57.250007823
VulpesVulpes,89.25,57.250007823
VulpesVulpes,90.75,57.250007823
VulpesVulpes,92.25,57.250007823
VulpesVulpes,93.75,57.250007823
VulpesVulpes,95.25,57.250007823
VulpesVulpes,96.75,57.250007823
VulpesVulpes,98.25,57.250007823
VulpesVulpes,99.75,57.250007823
VulpesVulpes,101.25,57.250007823
VulpesVulpes,102.75,57.250007823
VulpesVulpes,104.25,57.250007823
VulpesVulpes,105.75,57.250007823
VulpesVulpes,107.25,57.250007823
VulpesVulpes,108.75,57.250007823
VulpesVulpes,110.25,57.250007823
VulpesVulpes,111.75,57.250007823
VulpesVulpes,113.25,57.250007823
VulpesVulpes,114.75,57.250007823
VulpesVulpes,116.25,57.250007823
VulpesVulpes,117.75,57.250007823
VulpesVulpes,119.25,57.250007823
VulpesVulpes,120.75,57.250007823
VulpesVulpes,122.25,57.250007823
VulpesVulpes,123.75,57.250007823
VulpesVulpes,125.25,57.250007823
VulpesVulpes,126.75,57.250007823
VulpesVulpes,128.25,57.250007823
VulpesVulpes,129.75,57.250007823
VulpesVulpes,131.25,57.250007823
VulpesVulpes,132.75,57.250007823
VulpesVulpes,134.25,57.250007823
VulpesVulpes,135.75,57.250007823
VulpesVulpes,137.25,57.250007823
VulpesVulpes,138.75,57.250007823
VulpesVulpes,140.25,57.250007823
VulpesVulpes,156.75,57.250007823
VulpesVulpes,158.25,57.250007823
VulpesVulpes,159.75,57.250007823
VulpesVulpes,161.25,57.250007823
VulpesVulpes,162.75,57.250007823
VulpesVulpes,-162.75,55.750007823
VulpesVulpes,-161.25,55.750007823
VulpesVulpes,-159.75,55.750007823
VulpesVulpes,-158.25,55.750007823
VulpesVulpes,-131.25,55.750007823
VulpesVulpes,-129.75,55.750007823
VulpesVulpes,-128.25,55.750007823
VulpesVulpes,-126.75,55.750007823
VulpesVulpes,-125.25,55.750007823
VulpesVulpes,-123.75,55.750007823
VulpesVulpes,-122.25,55.750007823
VulpesVulpes,-120.75,55.750007823
VulpesVulpes,-119.25,55.750007823
VulpesVulpes,-117.75,55.750007823
VulpesVulpes,-116.25,55.750007823
VulpesVulpes,-114.75,55.750007823
VulpesVulpes,-113.25,55.750007823
VulpesVulpes,-111.75,55.750007823
VulpesVulpes,-110.25,55.750007823
VulpesVulpes,-108.75,55.750007823
VulpesVulpes,-107.25,55.750007823
VulpesVulpes,-105.75,55.750007823
VulpesVulpes,-104.25,55.750007823
VulpesVulpes,-102.75,55.750007823
VulpesVulpes,-101.25,55.750007823
VulpesVulpes,-99.75,55.750007823
VulpesVulpes,-98.25,55.750007823
VulpesVulpes,-96.75,55.750007823
VulpesVulpes,-95.25,55.750007823
VulpesVulpes,-93.75,55.750007823
VulpesVulpes,-92.25,55.750007823
VulpesVulpes,-90.75,55.750007823
VulpesVulpes,-89.25,55.750007823
VulpesVulpes,-87.75,55.750007823
VulpesVulpes,-86.25,55.750007823
VulpesVulpes,-84.75,55.750007823
VulpesVulpes,-77.25,55.750007823
VulpesVulpes,-75.75,55.750007823
VulpesVulpes,-74.25,55.750007823
VulpesVulpes,-72.75,55.750007823
VulpesVulpes,-71.25,55.750007823
VulpesVulpes,-69.75,55.750007823
VulpesVulpes,-68.25,55.750007823
VulpesVulpes,-66.75,55.750007823
VulpesVulpes,-65.25,55.750007823
VulpesVulpes,-63.75,55.750007823
VulpesVulpes,-62.25,55.750007823
VulpesVulpes,-60.75,55.750007823
VulpesVulpes,-6.75,55.750007823
VulpesVulpes,-5.25,55.750007823
VulpesVulpes,-3.75,55.750007823
VulpesVulpes,-2.25,55.750007823
VulpesVulpes,8.25,55.750007823
VulpesVulpes,9.75,55.750007823
VulpesVulpes,11.25,55.750007823
VulpesVulpes,12.75,55.750007823
VulpesVulpes,14.25,55.750007823
VulpesVulpes,15.75,55.750007823
VulpesVulpes,21.75,55.750007823
VulpesVulpes,23.25,55.750007823
VulpesVulpes,24.75,55.750007823
VulpesVulpes,26.25,55.750007823
VulpesVulpes,27.75,55.750007823
VulpesVulpes,29.25,55.750007823
VulpesVulpes,30.75,55.750007823
VulpesVulpes,32.25,55.750007823
VulpesVulpes,33.75,55.750007823
VulpesVulpes,35.25,55.750007823
VulpesVulpes,36.75,55.750007823
VulpesVulpes,38.25,55.750007823
VulpesVulpes,39.75,55.750007823
VulpesVulpes,41.25,55.750007823
VulpesVulpes,42.75,55.750007823
VulpesVulpes,44.25,55.750007823
VulpesVulpes,45.75,55.750007823
VulpesVulpes,47.25,55.750007823
VulpesVulpes,48.75,55.750007823
VulpesVulpes,50.25,55.750007823
VulpesVulpes,51.75,55.750007823
VulpesVulpes,53.25,55.750007823
VulpesVulpes,54.75,55.750007823
VulpesVulpes,56.25,55.750007823
VulpesVulpes,57.75,55.750007823
VulpesVulpes,59.25,55.750007823
VulpesVulpes,60.75,55.750007823
VulpesVulpes,62.25,55.750007823
VulpesVulpes,63.75,55.750007823
VulpesVulpes,65.25,55.750007823
VulpesVulpes,66.75,55.750007823
VulpesVulpes,68.25,55.750007823
VulpesVulpes,69.75,55.750007823
VulpesVulpes,71.25,55.750007823
VulpesVulpes,72.75,55.750007823
VulpesVulpes,74.25,55.750007823
VulpesVulpes,75.75,55.750007823
VulpesVulpes,77.25,55.750007823
VulpesVulpes,78.75,55.750007823
VulpesVulpes,80.25,55.750007823
VulpesVulpes,81.75,55.750007823
VulpesVulpes,83.25,55.750007823
VulpesVulpes,84.75,55.750007823
VulpesVulpes,86.25,55.750007823
VulpesVulpes,87.75,55.750007823
VulpesVulpes,89.25,55.750007823
VulpesVulpes,90.75,55.750007823
VulpesVulpes,92.25,55.750007823
VulpesVulpes,93.75,55.750007823
VulpesVulpes,95.25,55.750007823
VulpesVulpes,96.75,55.750007823
VulpesVulpes,98.25,55.750007823
VulpesVulpes,99.75,55.750007823
VulpesVulpes,101.25,55.750007823
VulpesVulpes,102.75,55.750007823
VulpesVulpes,104.25,55.750007823
VulpesVulpes,105.75,55.750007823
VulpesVulpes,107.25,55.750007823
VulpesVulpes,108.75,55.750007823
VulpesVulpes,110.25,55.750007823
VulpesVulpes,111.75,55.750007823
VulpesVulpes,113.25,55.750007823
VulpesVulpes,114.75,55.750007823
VulpesVulpes,116.25,55.750007823
VulpesVulpes,117.75,55.750007823
VulpesVulpes,119.25,55.750007823
VulpesVulpes,120.75,55.750007823
VulpesVulpes,122.25,55.750007823
VulpesVulpes,123.75,55.750007823
VulpesVulpes,125.25,55.750007823
VulpesVulpes,126.75,55.750007823
VulpesVulpes,128.25,55.750007823
VulpesVulpes,129.75,55.750007823
VulpesVulpes,131.25,55.750007823
VulpesVulpes,132.75,55.750007823
VulpesVulpes,134.25,55.750007823
VulpesVulpes,135.75,55.750007823
VulpesVulpes,137.25,55.750007823
VulpesVulpes,155.25,55.750007823
VulpesVulpes,156.75,55.750007823
VulpesVulpes,158.25,55.750007823
VulpesVulpes,159.75,55.750007823
VulpesVulpes,161.25,55.750007823
VulpesVulpes,162.75,55.750007823
VulpesVulpes,-129.75,54.250007823
VulpesVulpes,-128.25,54.250007823
VulpesVulpes,-126.75,54.250007823
VulpesVulpes,-125.25,54.250007823
VulpesVulpes,-123.75,54.250007823
VulpesVulpes,-122.25,54.250007823
VulpesVulpes,-120.75,54.250007823
VulpesVulpes,-119.25,54.250007823
VulpesVulpes,-117.75,54.250007823
VulpesVulpes,-116.25,54.250007823
VulpesVulpes,-114.75,54.250007823
VulpesVulpes,-113.25,54.250007823
VulpesVulpes,-111.75,54.250007823
VulpesVulpes,-110.25,54.250007823
VulpesVulpes,-108.75,54.250007823
VulpesVulpes,-107.25,54.250007823
VulpesVulpes,-105.75,54.250007823
VulpesVulpes,-104.25,54.250007823
VulpesVulpes,-102.75,54.250007823
VulpesVulpes,-101.25,54.250007823
VulpesVulpes,-99.75,54.250007823
VulpesVulpes,-98.25,54.250007823
VulpesVulpes,-96.75,54.250007823
VulpesVulpes,-95.25,54.250007823
VulpesVulpes,-93.75,54.250007823
VulpesVulpes,-92.25,54.250007823
VulpesVulpes,-90.75,54.250007823
VulpesVulpes,-89.25,54.250007823
VulpesVulpes,-87.75,54.250007823
VulpesVulpes,-86.25,54.250007823
VulpesVulpes,-84.75,54.250007823
VulpesVulpes,-83.25,54.250007823
VulpesVulpes,-81.75,54.250007823
VulpesVulpes,-78.75,54.250007823
VulpesVulpes,-77.25,54.250007823
VulpesVulpes,-75.75,54.250007823
VulpesVulpes,-74.25,54.250007823
VulpesVulpes,-72.75,54.250007823
VulpesVulpes,-71.25,54.250007823
VulpesVulpes,-69.75,54.250007823
VulpesVulpes,-68.25,54.250007823
VulpesVulpes,-66.75,54.250007823
VulpesVulpes,-65.25,54.250007823
VulpesVulpes,-63.75,54.250007823
VulpesVulpes,-62.25,54.250007823
VulpesVulpes,-60.75,54.250007823
VulpesVulpes,-59.25,54.250007823
VulpesVulpes,-57.75,54.250007823
VulpesVulpes,-9.75,54.250007823
VulpesVulpes,-8.25,54.250007823
VulpesVulpes,-6.75,54.250007823
VulpesVulpes,-5.25,54.250007823
VulpesVulpes,-3.75,54.250007823
VulpesVulpes,-2.25,54.250007823
VulpesVulpes,-0.75,54.250007823
VulpesVulpes,8.25,54.250007823
VulpesVulpes,9.75,54.250007823
VulpesVulpes,11.25,54.250007823
VulpesVulpes,12.75,54.250007823
VulpesVulpes,14.25,54.250007823
VulpesVulpes,15.75,54.250007823
VulpesVulpes,17.25,54.250007823
VulpesVulpes,18.75,54.250007823
VulpesVulpes,20.25,54.250007823
VulpesVulpes,21.75,54.250007823
VulpesVulpes,23.25,54.250007823
VulpesVulpes,24.75,54.250007823
VulpesVulpes,26.25,54.250007823
VulpesVulpes,27.75,54.250007823
VulpesVulpes,29.25,54.250007823
VulpesVulpes,30.75,54.250007823
VulpesVulpes,32.25,54.250007823
VulpesVulpes,33.75,54.250007823
VulpesVulpes,35.25,54.250007823
VulpesVulpes,36.75,54.250007823
VulpesVulpes,38.25,54.250007823
VulpesVulpes,39.75,54.250007823
VulpesVulpes,41.25,54.250007823
VulpesVulpes,42.75,54.250007823
VulpesVulpes,44.25,54.250007823
VulpesVulpes,45.75,54.250007823
VulpesVulpes,47.25,54.250007823
VulpesVulpes,48.75,54.250007823
VulpesVulpes,50.25,54.250007823
VulpesVulpes,51.75,54.250007823
VulpesVulpes,53.25,54.250007823
VulpesVulpes,54.75,54.250007823
VulpesVulpes,56.25,54.250007823
VulpesVulpes,57.75,54.250007823
VulpesVulpes,59.25,54.250007823
VulpesVulpes,60.75,54.250007823
VulpesVulpes,62.25,54.250007823
VulpesVulpes,63.75,54.250007823
VulpesVulpes,65.25,54.250007823
VulpesVulpes,66.75,54.250007823
VulpesVulpes,68.25,54.250007823
VulpesVulpes,69.75,54.250007823
VulpesVulpes,71.25,54.250007823
VulpesVulpes,72.75,54.250007823
VulpesVulpes,74.25,54.250007823
VulpesVulpes,75.75,54.250007823
VulpesVulpes,77.25,54.250007823
VulpesVulpes,78.75,54.250007823
VulpesVulpes,80.25,54.250007823
VulpesVulpes,81.75,54.250007823
VulpesVulpes,83.25,54.250007823
VulpesVulpes,84.75,54.250007823
VulpesVulpes,86.25,54.250007823
VulpesVulpes,87.75,54.250007823
VulpesVulpes,89.25,54.250007823
VulpesVulpes,90.75,54.250007823
VulpesVulpes,92.25,54.250007823
VulpesVulpes,93.75,54.250007823
VulpesVulpes,95.25,54.250007823
VulpesVulpes,96.75,54.250007823
VulpesVulpes,98.25,54.250007823
VulpesVulpes,99.75,54.250007823
VulpesVulpes,101.25,54.250007823
VulpesVulpes,102.75,54.250007823
VulpesVulpes,104.25,54.250007823
VulpesVulpes,105.75,54.250007823
VulpesVulpes,107.25,54.250007823
VulpesVulpes,108.75,54.250007823
VulpesVulpes,110.25,54.250007823
VulpesVulpes,111.75,54.250007823
VulpesVulpes,113.25,54.250007823
VulpesVulpes,114.75,54.250007823
VulpesVulpes,116.25,54.250007823
VulpesVulpes,117.75,54.250007823
VulpesVulpes,119.25,54.250007823
VulpesVulpes,120.75,54.250007823
VulpesVulpes,122.25,54.250007823
VulpesVulpes,123.75,54.250007823
VulpesVulpes,125.25,54.250007823
VulpesVulpes,126.75,54.250007823
VulpesVulpes,128.25,54.250007823
VulpesVulpes,129.75,54.250007823
VulpesVulpes,131.25,54.250007823
VulpesVulpes,132.75,54.250007823
VulpesVulpes,134.25,54.250007823
VulpesVulpes,135.75,54.250007823
VulpesVulpes,137.25,54.250007823
VulpesVulpes,138.75,54.250007823
VulpesVulpes,140.25,54.250007823
VulpesVulpes,155.25,54.250007823
VulpesVulpes,156.75,54.250007823
VulpesVulpes,158.25,54.250007823
VulpesVulpes,159.75,54.250007823
VulpesVulpes,161.25,54.250007823
VulpesVulpes,-128.25,52.750007823
VulpesVulpes,-126.75,52.750007823
VulpesVulpes,-125.25,52.750007823
VulpesVulpes,-123.75,52.750007823
VulpesVulpes,-122.25,52.750007823
VulpesVulpes,-120.75,52.750007823
VulpesVulpes,-119.25,52.750007823
VulpesVulpes,-117.75,52.750007823
VulpesVulpes,-116.25,52.750007823
VulpesVulpes,-114.75,52.750007823
VulpesVulpes,-113.25,52.750007823
VulpesVulpes,-111.75,52.750007823
VulpesVulpes,-110.25,52.750007823
VulpesVulpes,-108.75,52.750007823
VulpesVulpes,-107.25,52.750007823
VulpesVulpes,-105.75,52.750007823
VulpesVulpes,-104.25,52.750007823
VulpesVulpes,-102.75,52.750007823
VulpesVulpes,-101.25,52.750007823
VulpesVulpes,-99.75,52.750007823
VulpesVulpes,-98.25,52.750007823
VulpesVulpes,-96.75,52.750007823
VulpesVulpes,-95.25,52.750007823
VulpesVulpes,-93.75,52.750007823
VulpesVulpes,-92.25,52.750007823
VulpesVulpes,-90.75,52.750007823
VulpesVulpes,-89.25,52.750007823
VulpesVulpes,-87.75,52.750007823
VulpesVulpes,-86.25,52.750007823
VulpesVulpes,-84.75,52.750007823
VulpesVulpes,-83.25,52.750007823
VulpesVulpes,-81.75,52.750007823
VulpesVulpes,-78.75,52.750007823
VulpesVulpes,-77.25,52.750007823
VulpesVulpes,-75.75,52.750007823
VulpesVulpes,-74.25,52.750007823
VulpesVulpes,-72.75,52.750007823
VulpesVulpes,-71.25,52.750007823
VulpesVulpes,-69.75,52.750007823
VulpesVulpes,-68.25,52.750007823
VulpesVulpes,-66.75,52.750007823
VulpesVulpes,-65.25,52.750007823
VulpesVulpes,-63.75,52.750007823
VulpesVulpes,-62.25,52.750007823
VulpesVulpes,-60.75,52.750007823
VulpesVulpes,-59.25,52.750007823
VulpesVulpes,-57.75,52.750007823
VulpesVulpes,-56.25,52.750007823
VulpesVulpes,-9.75,52.750007823
VulpesVulpes,-8.25,52.750007823
VulpesVulpes,-6.75,52.750007823
VulpesVulpes,-3.75,52.750007823
VulpesVulpes,-2.25,52.750007823
VulpesVulpes,-0.75,52.750007823
VulpesVulpes,0.75,52.750007823
VulpesVulpes,5.25,52.750007823
VulpesVulpes,6.75,52.750007823
VulpesVulpes,8.25,52.750007823
VulpesVulpes,9.75,52.750007823
VulpesVulpes,11.25,52.750007823
VulpesVulpes,12.75,52.750007823
VulpesVulpes,14.25,52.750007823
VulpesVulpes,15.75,52.750007823
VulpesVulpes,17.25,52.750007823
VulpesVulpes,18.75,52.750007823
VulpesVulpes,20.25,52.750007823
VulpesVulpes,21.75,52.750007823
VulpesVulpes,23.25,52.750007823
VulpesVulpes,24.75,52.750007823
VulpesVulpes,26.25,52.750007823
VulpesVulpes,27.75,52.750007823
VulpesVulpes,29.25,52.750007823
VulpesVulpes,30.75,52.750007823
VulpesVulpes,32.25,52.750007823
VulpesVulpes,33.75,52.750007823
VulpesVulpes,35.25,52.750007823
VulpesVulpes,36.75,52.750007823
VulpesVulpes,38.25,52.750007823
VulpesVulpes,39.75,52.750007823
VulpesVulpes,41.25,52.750007823
VulpesVulpes,42.75,52.750007823
VulpesVulpes,44.25,52.750007823
VulpesVulpes,45.75,52.750007823
VulpesVulpes,47.25,52.750007823
VulpesVulpes,48.75,52.750007823
VulpesVulpes,50.25,52.750007823
VulpesVulpes,51.75,52.750007823
VulpesVulpes,53.25,52.750007823
VulpesVulpes,54.75,52.750007823
VulpesVulpes,56.25,52.750007823
VulpesVulpes,57.75,52.750007823
VulpesVulpes,59.25,52.750007823
VulpesVulpes,60.75,52.750007823
VulpesVulpes,62.25,52.750007823
VulpesVulpes,63.75,52.750007823
VulpesVulpes,65.25,52.750007823
VulpesVulpes,66.75,52.750007823
VulpesVulpes,68.25,52.750007823
VulpesVulpes,69.75,52.750007823
VulpesVulpes,71.25,52.750007823
VulpesVulpes,72.75,52.750007823
VulpesVulpes,74.25,52.750007823
VulpesVulpes,75.75,52.750007823
VulpesVulpes,77.25,52.750007823
VulpesVulpes,78.75,52.750007823
VulpesVulpes,80.25,52.750007823
VulpesVulpes,81.75,52.750007823
VulpesVulpes,83.25,52.750007823
VulpesVulpes,84.75,52.750007823
VulpesVulpes,86.25,52.750007823
VulpesVulpes,87.75,52.750007823
VulpesVulpes,89.25,52.750007823
VulpesVulpes,90.75,52.750007823
VulpesVulpes,92.25,52.750007823
VulpesVulpes,93.75,52.750007823
VulpesVulpes,95.25,52.750007823
VulpesVulpes,96.75,52.750007823
VulpesVulpes,98.25,52.750007823
VulpesVulpes,99.75,52.750007823
VulpesVulpes,101.25,52.750007823
VulpesVulpes,102.75,52.750007823
VulpesVulpes,104.25,52.750007823
VulpesVulpes,105.75,52.750007823
VulpesVulpes,107.25,52.750007823
VulpesVulpes,108.75,52.750007823
VulpesVulpes,110.25,52.750007823
VulpesVulpes,111.75,52.750007823
VulpesVulpes,113.25,52.750007823
VulpesVulpes,114.75,52.750007823
VulpesVulpes,116.25,52.750007823
VulpesVulpes,117.75,52.750007823
VulpesVulpes,119.25,52.750007823
VulpesVulpes,120.75,52.750007823
VulpesVulpes,122.25,52.750007823
VulpesVulpes,123.75,52.750007823
VulpesVulpes,125.25,52.750007823
VulpesVulpes,126.75,52.750007823
VulpesVulpes,128.25,52.750007823
VulpesVulpes,129.75,52.750007823
VulpesVulpes,131.25,52.750007823
VulpesVulpes,132.75,52.750007823
VulpesVulpes,134.25,52.750007823
VulpesVulpes,135.75,52.750007823
VulpesVulpes,137.25,52.750007823
VulpesVulpes,138.75,52.750007823
VulpesVulpes,140.25,52.750007823
VulpesVulpes,141.75,52.750007823
VulpesVulpes,156.75,52.750007823
VulpesVulpes,158.25,52.750007823
VulpesVulpes,159.75,52.750007823
VulpesVulpes,-128.25,51.250007823
VulpesVulpes,-126.75,51.250007823
VulpesVulpes,-125.25,51.250007823
VulpesVulpes,-123.75,51.250007823
VulpesVulpes,-122.25,51.250007823
VulpesVulpes,-120.75,51.250007823
VulpesVulpes,-119.25,51.250007823
VulpesVulpes,-117.75,51.250007823
VulpesVulpes,-116.25,51.250007823
VulpesVulpes,-114.75,51.250007823
VulpesVulpes,-113.25,51.250007823
VulpesVulpes,-111.75,51.250007823
VulpesVulpes,-110.25,51.250007823
VulpesVulpes,-108.75,51.250007823
VulpesVulpes,-107.25,51.250007823
VulpesVulpes,-105.75,51.250007823
VulpesVulpes,-104.25,51.250007823
VulpesVulpes,-102.75,51.250007823
VulpesVulpes,-101.25,51.250007823
VulpesVulpes,-99.75,51.250007823
VulpesVulpes,-98.25,51.250007823
VulpesVulpes,-96.75,51.250007823
VulpesVulpes,-95.25,51.250007823
VulpesVulpes,-93.75,51.250007823
VulpesVulpes,-92.25,51.250007823
VulpesVulpes,-90.75,51.250007823
VulpesVulpes,-89.25,51.250007823
VulpesVulpes,-87.75,51.250007823
VulpesVulpes,-86.25,51.250007823
VulpesVulpes,-84.75,51.250007823
VulpesVulpes,-83.25,51.250007823
VulpesVulpes,-81.75,51.250007823
VulpesVulpes,-80.25,51.250007823
VulpesVulpes,-78.75,51.250007823
VulpesVulpes,-77.25,51.250007823
VulpesVulpes,-75.75,51.250007823
VulpesVulpes,-74.25,51.250007823
VulpesVulpes,-72.75,51.250007823
VulpesVulpes,-71.25,51.250007823
VulpesVulpes,-69.75,51.250007823
VulpesVulpes,-68.25,51.250007823
VulpesVulpes,-66.75,51.250007823
VulpesVulpes,-65.25,51.250007823
VulpesVulpes,-63.75,51.250007823
VulpesVulpes,-62.25,51.250007823
VulpesVulpes,-60.75,51.250007823
VulpesVulpes,-59.25,51.250007823
VulpesVulpes,-57.75,51.250007823
VulpesVulpes,-56.25,51.250007823
VulpesVulpes,-9.75,51.250007823
VulpesVulpes,-8.25,51.250007823
VulpesVulpes,-5.25,51.250007823
VulpesVulpes,-3.75,51.250007823
VulpesVulpes,-2.25,51.250007823
VulpesVulpes,-0.75,51.250007823
VulpesVulpes,0.75,51.250007823
VulpesVulpes,2.25,51.250007823
VulpesVulpes,3.75,51.250007823
VulpesVulpes,5.25,51.250007823
VulpesVulpes,6.75,51.250007823
VulpesVulpes,8.25,51.250007823
VulpesVulpes,9.75,51.250007823
VulpesVulpes,11.25,51.250007823
VulpesVulpes,12.75,51.250007823
VulpesVulpes,14.25,51.250007823
VulpesVulpes,15.75,51.250007823
VulpesVulpes,17.25,51.250007823
VulpesVulpes,18.75,51.250007823
VulpesVulpes,20.25,51.250007823
VulpesVulpes,21.75,51.250007823
VulpesVulpes,23.25,51.250007823
VulpesVulpes,24.75,51.250007823
VulpesVulpes,26.25,51.250007823
VulpesVulpes,27.75,51.250007823
VulpesVulpes,29.25,51.250007823
VulpesVulpes,30.75,51.250007823
VulpesVulpes,32.25,51.250007823
VulpesVulpes,33.75,51.250007823
VulpesVulpes,35.25,51.250007823
VulpesVulpes,36.75,51.250007823
VulpesVulpes,38.25,51.250007823
VulpesVulpes,39.75,51.250007823
VulpesVulpes,41.25,51.250007823
VulpesVulpes,42.75,51.250007823
VulpesVulpes,44.25,51.250007823
VulpesVulpes,45.75,51.250007823
VulpesVulpes,47.25,51.250007823
VulpesVulpes,48.75,51.250007823
VulpesVulpes,50.25,51.250007823
VulpesVulpes,51.75,51.250007823
VulpesVulpes,53.25,51.250007823
VulpesVulpes,54.75,51.250007823
VulpesVulpes,56.25,51.250007823
VulpesVulpes,57.75,51.250007823
VulpesVulpes,59.25,51.250007823
VulpesVulpes,60.75,51.250007823
VulpesVulpes,62.25,51.250007823
VulpesVulpes,63.75,51.250007823
VulpesVulpes,65.25,51.250007823
VulpesVulpes,66.75,51.250007823
VulpesVulpes,68.25,51.250007823
VulpesVulpes,69.75,51.250007823
VulpesVulpes,71.25,51.250007823
VulpesVulpes,72.75,51.250007823
VulpesVulpes,74.25,51.250007823
VulpesVulpes,75.75,51.250007823
VulpesVulpes,77.25,51.250007823
VulpesVulpes,78.75,51.250007823
VulpesVulpes,80.25,51.250007823
VulpesVulpes,81.75,51.250007823
VulpesVulpes,83.25,51.250007823
VulpesVulpes,84.75,51.250007823
VulpesVulpes,86.25,51.250007823
VulpesVulpes,87.75,51.250007823
VulpesVulpes,89.25,51.250007823
