"X_WGS84"	"Y_WGS84"	"ConnochaetesGnou"	"GuloGulo"	"PantheraOnca"	"PteropusGiganteus"	"TenrecEcaudatus"	"VulpesVulpes"
"3274"	11.25	49.75000782	0	0	0	0	0	1
"3277"	15.75	49.75000782	0	0	0	0	0	1
"3283"	24.75	49.75000782	0	0	0	0	0	1
"3284"	26.25	49.75000782	0	0	0	0	0	1
"3285"	27.75	49.75000782	0	0	0	0	0	1
"3286"	29.25	49.75000782	0	0	0	0	0	1
"3289"	33.75	49.75000782	0	0	0	0	0	1
"3292"	38.25	49.75000782	0	0	0	0	0	1
"3295"	42.75	49.75000782	0	0	0	0	0	1
"3296"	44.25	49.75000782	0	0	0	0	0	1
"3299"	48.75	49.75000782	0	0	0	0	0	1
"3304"	56.25	49.75000782	0	0	0	0	0	1
"3305"	57.75	49.75000782	0	0	0	0	0	1
"3309"	63.75	49.75000782	0	0	0	0	0	1
"3316"	74.25	49.75000782	0	1	0	0	0	1
"3319"	78.75	49.75000782	0	1	0	0	0	1
"3320"	80.25	49.75000782	0	1	0	0	0	1
"3324"	86.25	49.75000782	0	1	0	0	0	1
"3330"	95.25	49.75000782	0	1	0	0	0	1
"3333"	99.75	49.75000782	0	1	0	0	0	1
"3336"	104.25	49.75000782	0	1	0	0	0	1
"3343"	114.75	49.75000782	0	0	0	0	0	1
"3344"	116.25	49.75000782	0	1	0	0	0	1
"3346"	119.25	49.75000782	0	1	0	0	0	1
"3349"	123.75	49.75000782	0	1	0	0	0	1
"3352"	128.25	49.75000782	0	1	0	0	0	1
"3359"	138.75	49.75000782	0	1	0	0	0	1
"3362"	143.25	49.75000782	0	1	0	0	0	0
"3367"	-122.25	48.25000782	0	1	0	0	0	1
"3368"	-120.75	48.25000782	0	1	0	0	0	1
"3370"	-117.75	48.25000782	0	1	0	0	0	1
"3372"	-114.75	48.25000782	0	0	0	0	0	1
"3374"	-111.75	48.25000782	0	0	0	0	0	1
"3377"	-107.25	48.25000782	0	0	0	0	0	1
"3378"	-105.75	48.25000782	0	0	0	0	0	1
"3381"	-101.25	48.25000782	0	0	0	0	0	1
"3382"	-99.75	48.25000782	0	0	0	0	0	1
"3385"	-95.25	48.25000782	0	0	0	0	0	1
"3386"	-93.75	48.25000782	0	0	0	0	0	1
"3389"	-89.25	48.25000782	0	0	0	0	0	1
"3390"	-87.75	48.25000782	0	0	0	0	0	1
"3397"	-77.25	48.25000782	0	0	0	0	0	1
"3398"	-75.75	48.25000782	0	0	0	0	0	1
"3399"	-74.25	48.25000782	0	0	0	0	0	1
"3400"	-72.75	48.25000782	0	0	0	0	0	1
"3402"	-69.75	48.25000782	0	0	0	0	0	1
"3404"	-66.75	48.25000782	0	0	0	0	0	1
"3405"	-65.25	48.25000782	0	0	0	0	0	1
"3407"	-59.25	48.25000782	0	0	0	0	0	1
"3411"	-53.25	48.25000782	0	0	0	0	0	1
"3416"	0.75	48.25000782	0	0	0	0	0	1
"3418"	3.75	48.25000782	0	0	0	0	0	1
"3424"	12.75	48.25000782	0	0	0	0	0	1
"3425"	14.25	48.25000782	0	0	0	0	0	1
"3426"	15.75	48.25000782	0	0	0	0	0	1
"3430"	21.75	48.25000782	0	0	0	0	0	1
"3435"	29.25	48.25000782	0	0	0	0	0	1
"3437"	32.25	48.25000782	0	0	0	0	0	1
"3440"	36.75	48.25000782	0	0	0	0	0	1
"3441"	38.25	48.25000782	0	0	0	0	0	1
"3443"	41.25	48.25000782	0	0	0	0	0	1
"3448"	48.75	48.25000782	0	0	0	0	0	1
"3452"	54.75	48.25000782	0	0	0	0	0	1
"3454"	57.75	48.25000782	0	0	0	0	0	1
"3455"	59.25	48.25000782	0	0	0	0	0	1
"3456"	60.75	48.25000782	0	0	0	0	0	1
"3458"	63.75	48.25000782	0	0	0	0	0	1
"3460"	66.75	48.25000782	0	0	0	0	0	1
"3462"	69.75	48.25000782	0	0	0	0	0	1
"3463"	71.25	48.25000782	0	0	0	0	0	1
"3465"	74.25	48.25000782	0	1	0	0	0	1
"3467"	77.25	48.25000782	0	1	0	0	0	1
"3469"	80.25	48.25000782	0	1	0	0	0	1
"3470"	81.75	48.25000782	0	1	0	0	0	1
"3471"	83.25	48.25000782	0	1	0	0	0	1
"3472"	84.75	48.25000782	0	1	0	0	0	1
"3478"	93.75	48.25000782	0	1	0	0	0	1
"3480"	96.75	48.25000782	0	0	0	0	0	1
"3484"	102.75	48.25000782	0	1	0	0	0	1
"3490"	111.75	48.25000782	0	1	0	0	0	1
"3491"	113.25	48.25000782	0	0	0	0	0	1
"3495"	119.25	48.25000782	0	1	0	0	0	1
"3498"	123.75	48.25000782	0	1	0	0	0	1
"3499"	125.25	48.25000782	0	1	0	0	0	1
"3501"	128.25	48.25000782	0	1	0	0	0	1
"3503"	131.25	48.25000782	0	1	0	0	0	1
"3510"	141.75	48.25000782	0	1	0	0	0	0
"3511"	143.25	48.25000782	0	1	0	0	0	0
"3515"	-122.25	46.75000782	0	0	0	0	0	1
"3520"	-114.75	46.75000782	0	0	0	0	0	1
"3525"	-107.25	46.75000782	0	0	0	0	0	1
"3534"	-93.75	46.75000782	0	0	0	0	0	1
"3537"	-89.25	46.75000782	0	0	0	0	0	1
"3538"	-87.75	46.75000782	0	0	0	0	0	1
"3555"	-62.25	46.75000782	0	0	0	0	0	1
"3556"	-60.75	46.75000782	0	0	0	0	0	0
"3558"	-56.25	46.75000782	0	0	0	0	0	0
"3559"	-54.75	46.75000782	0	0	0	0	0	1
"3560"	-53.25	46.75000782	0	0	0	0	0	1
"3561"	-3.75	46.75000782	0	0	0	0	0	0
"3563"	-0.75	46.75000782	0	0	0	0	0	1
"3564"	0.75	46.75000782	0	0	0	0	0	1
"3566"	3.75	46.75000782	0	0	0	0	0	1
"3573"	14.25	46.75000782	0	0	0	0	0	1
"3576"	18.75	46.75000782	0	0	0	0	0	1
"3578"	21.75	46.75000782	0	0	0	0	0	1
"3579"	23.25	46.75000782	0	0	0	0	0	1
"3581"	26.25	46.75000782	0	0	0	0	0	1
"3582"	27.75	46.75000782	0	0	0	0	0	1
"3586"	33.75	46.75000782	0	0	0	0	0	1
"3590"	39.75	46.75000782	0	0	0	0	0	1
"3594"	45.75	46.75000782	0	0	0	0	0	1
"3595"	47.25	46.75000782	0	0	0	0	0	1
"3597"	50.25	46.75000782	0	0	0	0	0	1
"3599"	53.25	46.75000782	0	0	0	0	0	1
"3604"	60.75	46.75000782	0	0	0	0	0	1
"3606"	63.75	46.75000782	0	0	0	0	0	1
"3609"	68.25	46.75000782	0	0	0	0	0	1
"3610"	69.75	46.75000782	0	0	0	0	0	1
"3612"	72.75	46.75000782	0	0	0	0	0	1
"3614"	75.75	46.75000782	0	0	0	0	0	1
"3616"	78.75	46.75000782	0	0	0	0	0	1
"3618"	81.75	46.75000782	0	0	0	0	0	1
"3620"	84.75	46.75000782	0	1	0	0	0	1
"3627"	95.25	46.75000782	0	0	0	0	0	1
"3629"	98.25	46.75000782	0	0	0	0	0	1
"3631"	101.25	46.75000782	0	1	0	0	0	1
"3632"	102.75	46.75000782	0	1	0	0	0	1
"3634"	105.75	46.75000782	0	0	0	0	0	1
"3636"	108.75	46.75000782	0	0	0	0	0	1
"3641"	116.25	46.75000782	0	0	0	0	0	1
"3642"	117.75	46.75000782	0	0	0	0	0	1
"3643"	119.25	46.75000782	0	0	0	0	0	1
"3647"	125.25	46.75000782	0	1	0	0	0	1
"3649"	128.25	46.75000782	0	1	0	0	0	1
"3656"	138.75	46.75000782	0	1	0	0	0	1
"3657"	141.75	46.75000782	0	1	0	0	0	0
"3668"	-113.25	45.25000782	0	0	0	0	0	1
"3670"	-110.25	45.25000782	0	0	0	0	0	1
"3673"	-105.75	45.25000782	0	0	0	0	0	1
"3676"	-101.25	45.25000782	0	0	0	0	0	1
"3683"	-90.75	45.25000782	0	0	0	0	0	1
"3691"	-78.75	45.25000782	0	0	0	0	0	1
"3702"	-62.25	45.25000782	0	0	0	0	0	1
"3703"	-60.75	45.25000782	0	0	0	0	0	0
"3704"	-59.25	45.25000782	0	0	0	0	0	0
"3705"	-0.75	45.25000782	0	0	0	0	0	1
"3719"	20.25	45.25000782	0	0	0	0	0	1
"3721"	23.25	45.25000782	0	0	0	0	0	1
"3722"	24.75	45.25000782	0	0	0	0	0	1
"3727"	32.25	45.25000782	0	0	0	0	0	0
"3729"	35.25	45.25000782	0	0	0	0	0	1
"3730"	36.75	45.25000782	0	0	0	0	0	1
"3741"	53.25	45.25000782	0	0	0	0	0	1
"3744"	57.75	45.25000782	0	0	0	0	0	1
"3747"	62.25	45.25000782	0	0	0	0	0	1
"3748"	63.75	45.25000782	0	0	0	0	0	1
"3758"	78.75	45.25000782	0	0	0	0	0	1
"3761"	83.25	45.25000782	0	0	0	0	0	1
"3762"	84.75	45.25000782	0	0	0	0	0	1
"3765"	89.25	45.25000782	0	1	0	0	0	1
"3767"	92.25	45.25000782	0	0	0	0	0	1
"3771"	98.25	45.25000782	0	0	0	0	0	1
"3772"	99.75	45.25000782	0	0	0	0	0	1
"3773"	101.25	45.25000782	0	0	0	0	0	1
"3778"	108.75	45.25000782	0	0	0	0	0	1
"3783"	116.25	45.25000782	0	0	0	0	0	1
"3787"	122.25	45.25000782	0	0	0	0	0	1
"3789"	125.25	45.25000782	0	0	0	0	0	1
"3790"	126.75	45.25000782	0	0	0	0	0	1
"3792"	129.75	45.25000782	0	0	0	0	0	1
"3797"	137.25	45.25000782	0	1	0	0	0	1
"3799"	143.25	45.25000782	0	0	0	0	0	1
"3812"	-110.25	43.75000782	0	0	0	0	0	1
"3813"	-108.75	43.75000782	0	0	0	0	0	1
"3823"	-93.75	43.75000782	0	0	0	0	0	1
"3830"	-83.25	43.75000782	0	0	0	0	0	1
"3831"	-81.75	43.75000782	0	0	0	0	0	1
"3835"	-75.75	43.75000782	0	0	0	0	0	1
"3838"	-71.25	43.75000782	0	0	0	0	0	1
"3843"	-63.75	43.75000782	0	0	0	0	0	0
"3845"	-9.75	43.75000782	0	0	0	0	0	0
"3846"	-8.25	43.75000782	0	0	0	0	0	1
"3847"	-6.75	43.75000782	0	0	0	0	0	1
"3850"	-2.25	43.75000782	0	0	0	0	0	1
"3851"	-0.75	43.75000782	0	0	0	0	0	1
"3854"	3.75	43.75000782	0	0	0	0	0	1
"3860"	12.75	43.75000782	0	0	0	0	0	1
"3863"	17.25	43.75000782	0	0	0	0	0	1
"3865"	20.25	43.75000782	0	0	0	0	0	1
"3872"	33.75	43.75000782	0	0	0	0	0	0
"3875"	41.25	43.75000782	0	0	0	0	0	1
"3882"	51.75	43.75000782	0	0	0	0	0	1
"3886"	57.75	43.75000782	0	0	0	0	0	1
"3889"	62.25	43.75000782	0	0	0	0	0	1
"3893"	68.25	43.75000782	0	0	0	0	0	1
"3896"	72.75	43.75000782	0	0	0	0	0	1
"3897"	74.25	43.75000782	0	0	0	0	0	1
"3900"	78.75	43.75000782	0	0	0	0	0	1
"3902"	81.75	43.75000782	0	0	0	0	0	1
"3909"	92.25	43.75000782	0	0	0	0	0	1
"3910"	93.75	43.75000782	0	0	0	0	0	1
"3916"	102.75	43.75000782	0	0	0	0	0	1
"3921"	110.25	43.75000782	0	0	0	0	0	1
"3924"	114.75	43.75000782	0	0	0	0	0	1
"3925"	116.25	43.75000782	0	0	0	0	0	1
"3928"	120.75	43.75000782	0	0	0	0	0	1
"3945"	-122.25	42.25000782	0	0	0	0	0	1
"3951"	-113.25	42.25000782	0	1	0	0	0	1
"3954"	-108.75	42.25000782	0	0	0	0	0	1
"3955"	-107.25	42.25000782	0	0	0	0	0	1
"3959"	-101.25	42.25000782	0	0	0	0	0	1
"3961"	-98.25	42.25000782	0	0	0	0	0	1
"3962"	-96.75	42.25000782	0	0	0	0	0	1
"3966"	-90.75	42.25000782	0	0	0	0	0	1
"3967"	-89.25	42.25000782	0	0	0	0	0	1
"3969"	-86.25	42.25000782	0	0	0	0	0	1
"3971"	-83.25	42.25000782	0	0	0	0	0	1
"3972"	-81.75	42.25000782	0	0	0	0	0	1
"3981"	-8.25	42.25000782	0	0	0	0	0	1
"3985"	-2.25	42.25000782	0	0	0	0	0	1
"3988"	2.25	42.25000782	0	0	0	0	0	1
"3997"	18.75	42.25000782	0	0	0	0	0	1
"3999"	21.75	42.25000782	0	0	0	0	0	1
"4001"	24.75	42.25000782	0	0	0	0	0	1
"4002"	26.25	42.25000782	0	0	0	0	0	1
"4004"	32.25	42.25000782	0	0	0	0	0	1
"4005"	33.75	42.25000782	0	0	0	0	0	1
"4009"	44.25	42.25000782	0	0	0	0	0	1
"4012"	48.75	42.25000782	0	0	0	0	0	1
"4019"	59.25	42.25000782	0	0	0	0	0	1
"4020"	60.75	42.25000782	0	0	0	0	0	1
"4025"	68.25	42.25000782	0	0	0	0	0	1
"4028"	72.75	42.25000782	0	0	0	0	0	1
"4035"	83.25	42.25000782	0	0	0	0	0	1
"4036"	84.75	42.25000782	0	0	0	0	0	1
"4038"	87.75	42.25000782	0	0	0	0	0	1
"4039"	89.25	42.25000782	0	0	0	0	0	1
"4040"	90.75	42.25000782	0	0	0	0	0	1
"4041"	92.25	42.25000782	0	0	0	0	0	1
"4044"	96.75	42.25000782	0	0	0	0	0	1
"4045"	98.25	42.25000782	0	0	0	0	0	1
"4048"	102.75	42.25000782	0	0	0	0	0	1
"4055"	113.25	42.25000782	0	0	0	0	0	1
"4058"	117.75	42.25000782	0	0	0	0	0	1
"4062"	123.75	42.25000782	0	0	0	0	0	1
"4065"	128.25	42.25000782	0	0	0	0	0	1
"4066"	129.75	42.25000782	0	0	0	0	0	1
"4069"	134.25	42.25000782	0	0	0	0	0	0
"4072"	143.25	42.25000782	0	0	0	0	0	1
"4073"	144.75	42.25000782	0	0	0	0	0	0
"4074"	-123.75	40.75000782	0	0	0	0	0	0
"4079"	-116.25	40.75000782	0	0	0	0	0	0
"4083"	-110.25	40.75000782	0	0	0	0	0	1
"4090"	-99.75	40.75000782	0	0	0	0	0	1
"4095"	-92.25	40.75000782	0	0	0	0	0	1
"4097"	-89.25	40.75000782	0	0	0	0	0	1
"4104"	-78.75	40.75000782	0	0	0	0	0	1
"4108"	-72.75	40.75000782	0	0	0	0	0	1
"4110"	-69.75	40.75000782	0	0	0	0	0	0
"4117"	0.75	40.75000782	0	0	0	0	0	1
"4118"	2.25	40.75000782	0	0	0	0	0	1
"4120"	9.75	40.75000782	0	0	0	0	0	1
"4121"	12.75	40.75000782	0	0	0	0	0	0
"4123"	15.75	40.75000782	0	0	0	0	0	1
"4126"	20.25	40.75000782	0	0	0	0	0	1
"4129"	24.75	40.75000782	0	0	0	0	0	1
"4134"	32.25	40.75000782	0	0	0	0	0	1
"4135"	33.75	40.75000782	0	0	0	0	0	1
"4137"	36.75	40.75000782	0	0	0	0	0	1
"4139"	39.75	40.75000782	0	0	0	0	0	1
"4141"	42.75	40.75000782	0	0	0	0	0	1
"4143"	45.75	40.75000782	0	0	0	0	0	1
"4146"	50.25	40.75000782	0	0	0	0	0	0
"4147"	51.75	40.75000782	0	0	0	0	0	0
"4148"	53.25	40.75000782	0	0	0	0	0	1
"4160"	71.25	40.75000782	0	0	0	0	0	1
"4162"	74.25	40.75000782	0	0	0	0	0	1
"4164"	77.25	40.75000782	0	0	0	0	0	1
"4165"	78.75	40.75000782	0	0	0	0	0	1
"4166"	80.25	40.75000782	0	0	0	0	0	1
"4167"	81.75	40.75000782	0	0	0	0	0	1
"4168"	83.25	40.75000782	0	0	0	0	0	1
"4171"	87.75	40.75000782	0	0	0	0	0	1
"4173"	90.75	40.75000782	0	0	0	0	0	1
"4179"	99.75	40.75000782	0	0	0	0	0	1
"4182"	104.25	40.75000782	0	0	0	0	0	1
"4183"	105.75	40.75000782	0	0	0	0	0	1
"4184"	107.25	40.75000782	0	0	0	0	0	1
"4190"	116.25	40.75000782	0	0	0	0	0	1
"4193"	120.75	40.75000782	0	0	0	0	0	1
"4195"	123.75	40.75000782	0	0	0	0	0	1
"4198"	128.25	40.75000782	0	0	0	0	0	1
"4199"	129.75	40.75000782	0	0	0	0	0	1
"4207"	-116.25	39.25000782	0	0	0	0	0	0
"4208"	-114.75	39.25000782	0	1	0	0	0	0
"4209"	-113.25	39.25000782	0	0	0	0	0	0
"4211"	-110.25	39.25000782	0	0	0	0	0	1
"4212"	-108.75	39.25000782	0	0	0	0	0	1
"4214"	-105.75	39.25000782	0	0	0	0	0	1
"4219"	-98.25	39.25000782	0	0	0	0	0	1
"4220"	-96.75	39.25000782	0	0	0	0	0	1
"4223"	-92.25	39.25000782	0	0	0	0	0	1
"4226"	-87.75	39.25000782	0	0	0	0	0	1
"4227"	-86.25	39.25000782	0	0	0	0	0	1
"4235"	-74.25	39.25000782	0	0	0	0	0	1
"4238"	-8.25	39.25000782	0	0	0	0	0	1
"4242"	-2.25	39.25000782	0	0	0	0	0	1
"4244"	0.75	39.25000782	0	0	0	0	0	0
"4249"	12.75	39.25000782	0	0	0	0	0	0
"4259"	29.25	39.25000782	0	0	0	0	0	1
"4267"	41.25	39.25000782	0	0	0	0	0	1
"4268"	42.75	39.25000782	0	0	0	0	0	1
"4270"	45.75	39.25000782	0	0	0	0	0	1
"4275"	53.25	39.25000782	0	0	0	0	0	1
"4276"	54.75	39.25000782	0	0	0	0	0	1
"4283"	65.25	39.25000782	0	0	0	0	0	1
"4285"	68.25	39.25000782	0	0	0	0	0	1
"4286"	69.75	39.25000782	0	0	0	0	0	1
"4291"	77.25	39.25000782	0	0	0	0	0	1
"4292"	78.75	39.25000782	0	0	0	0	0	1
"4293"	80.25	39.25000782	0	0	0	0	0	1
"4294"	81.75	39.25000782	0	0	0	0	0	1
"4295"	83.25	39.25000782	0	0	0	0	0	1
"4296"	84.75	39.25000782	0	0	0	0	0	1
"4301"	92.25	39.25000782	0	0	0	0	0	1
"4302"	93.75	39.25000782	0	0	0	0	0	1
"4303"	95.25	39.25000782	0	0	0	0	0	1
"4309"	104.25	39.25000782	0	0	0	0	0	1
"4311"	107.25	39.25000782	0	0	0	0	0	1
"4317"	116.25	39.25000782	0	0	0	0	0	1
"4320"	120.75	39.25000782	0	0	0	0	0	0
"4329"	-120.75	37.75000782	0	0	0	0	0	1
"4331"	-117.75	37.75000782	0	0	0	0	0	0
"4332"	-116.25	37.75000782	0	0	0	0	0	0
"4336"	-110.25	37.75000782	0	0	0	0	0	1
"4339"	-105.75	37.75000782	0	0	0	0	0	1
"4343"	-99.75	37.75000782	0	0	0	0	0	1
"4344"	-98.25	37.75000782	0	0	0	0	0	1
"4346"	-95.25	37.75000782	0	0	0	0	0	1
"4349"	-90.75	37.75000782	0	0	0	0	0	1
"4351"	-87.75	37.75000782	0	0	0	0	0	1
"4352"	-86.25	37.75000782	0	0	0	0	0	1
"4354"	-83.25	37.75000782	0	0	0	0	0	1
"4360"	-27.75	37.75000782	0	0	0	0	0	0
"4362"	-24.75	37.75000782	0	0	0	0	0	0
"4369"	9.75	37.75000782	0	0	0	0	0	1
"4372"	15.75	37.75000782	0	0	0	0	0	1
"4378"	27.75	37.75000782	0	0	0	0	0	1
"4380"	30.75	37.75000782	0	0	0	0	0	1
"4381"	32.25	37.75000782	0	0	0	0	0	1
"4383"	35.25	37.75000782	0	0	0	0	0	1
"4387"	41.25	37.75000782	0	0	0	0	0	1
"4394"	53.25	37.75000782	0	0	0	0	0	0
"4396"	56.25	37.75000782	0	0	0	0	0	1
"4403"	66.75	37.75000782	0	0	0	0	0	1
"4407"	72.75	37.75000782	0	0	0	0	0	1
"4409"	75.75	37.75000782	0	0	0	0	0	1
"4418"	89.25	37.75000782	0	0	0	0	0	1
"4423"	96.75	37.75000782	0	0	0	0	0	1
"4427"	102.75	37.75000782	0	0	0	0	0	1
"4428"	104.25	37.75000782	0	0	0	0	0	1
"4432"	110.25	37.75000782	0	0	0	0	0	1
"4435"	114.75	37.75000782	0	0	0	0	0	1
"4447"	140.25	37.75000782	0	0	0	0	0	1
"4448"	141.75	37.75000782	0	0	0	0	0	0
"4455"	-113.25	36.25000782	0	0	0	0	0	0
"4459"	-107.25	36.25000782	0	0	0	0	0	1
"4461"	-104.25	36.25000782	0	0	0	0	0	0
"4462"	-102.75	36.25000782	0	0	0	0	0	0
"4466"	-96.75	36.25000782	0	0	0	0	0	1
"4469"	-92.25	36.25000782	0	0	0	0	0	1
"4470"	-90.75	36.25000782	0	0	0	0	0	1
"4476"	-81.75	36.25000782	0	0	0	0	0	1
"4477"	-80.25	36.25000782	0	0	0	0	0	1
"4480"	-75.75	36.25000782	0	0	0	0	0	1
"4483"	-3.75	36.25000782	0	0	0	0	0	1
"4486"	0.75	36.25000782	0	0	0	0	0	1
"4487"	2.25	36.25000782	0	0	0	0	0	1
"4494"	14.25	36.25000782	0	0	0	0	0	1
"4496"	21.75	36.25000782	0	0	0	0	0	0
"4499"	26.25	36.25000782	0	0	0	0	0	0
"4500"	27.75	36.25000782	0	0	0	0	0	1
"4503"	32.25	36.25000782	0	0	0	0	0	1
"4507"	38.25	36.25000782	0	0	0	0	0	1
"4512"	45.75	36.25000782	0	0	0	0	0	1
"4516"	51.75	36.25000782	0	0	0	0	0	1
"4517"	53.25	36.25000782	0	0	0	0	0	1
"4524"	63.75	36.25000782	0	0	0	0	0	1
"4529"	71.25	36.25000782	0	0	0	0	0	1
"4530"	72.75	36.25000782	0	0	0	0	0	1
"4531"	74.25	36.25000782	0	0	0	0	0	1
"4532"	75.75	36.25000782	0	0	0	0	0	1
"4535"	80.25	36.25000782	0	0	0	0	0	1
"4538"	84.75	36.25000782	0	0	0	0	0	1
"4545"	95.25	36.25000782	0	0	0	0	0	1
"4548"	99.75	36.25000782	0	0	0	0	0	1
"4553"	107.25	36.25000782	0	0	0	0	0	1
"4556"	111.75	36.25000782	0	0	0	0	0	1
"4557"	113.25	36.25000782	0	0	0	0	0	1
"4563"	122.25	36.25000782	0	0	0	0	0	0
"4566"	129.75	36.25000782	0	0	0	0	0	1
"4571"	140.25	36.25000782	0	0	0	0	0	1
"4572"	-120.75	34.75000782	0	0	0	0	0	1
"4574"	-117.75	34.75000782	0	0	0	0	0	1
"4577"	-113.25	34.75000782	0	0	0	0	0	0
"4578"	-111.75	34.75000782	0	0	0	0	0	0
"4579"	-110.25	34.75000782	0	0	0	0	0	0
"4588"	-96.75	34.75000782	0	0	0	0	0	1
"4593"	-89.25	34.75000782	0	0	0	0	0	1
"4598"	-81.75	34.75000782	0	0	0	0	0	1
"4599"	-80.25	34.75000782	0	0	0	0	0	1
"4601"	-77.25	34.75000782	0	0	0	0	0	1
"4607"	-0.75	34.75000782	0	0	0	0	0	1
"4609"	2.25	34.75000782	0	0	0	0	0	1
"4610"	3.75	34.75000782	0	0	0	0	0	1
"4611"	5.25	34.75000782	0	0	0	0	0	1
"4612"	6.75	34.75000782	0	0	0	0	0	1
"4615"	11.25	34.75000782	0	0	0	0	0	1
"4616"	23.25	34.75000782	0	0	0	0	0	0
"4623"	36.75	34.75000782	0	0	0	0	0	1
"4626"	41.25	34.75000782	0	0	0	0	0	1
"4630"	47.25	34.75000782	0	0	0	0	0	1
"4631"	48.75	34.75000782	0	0	0	0	0	1
"4635"	54.75	34.75000782	0	0	0	0	0	1
"4639"	60.75	34.75000782	0	0	0	0	0	1
"4645"	69.75	34.75000782	0	0	0	0	0	1
"4646"	71.25	34.75000782	0	0	0	0	0	1
"4649"	75.75	34.75000782	0	0	0	0	0	1
"4652"	80.25	34.75000782	0	0	0	0	0	1
"4653"	81.75	34.75000782	0	0	0	0	0	1
"4655"	84.75	34.75000782	0	0	0	0	0	1
"4656"	86.25	34.75000782	0	0	0	0	0	1
"4659"	90.75	34.75000782	0	0	0	0	0	1
"4662"	95.25	34.75000782	0	0	0	0	0	1
"4664"	98.25	34.75000782	0	0	0	0	0	1
"4666"	101.25	34.75000782	0	0	0	0	0	1
"4668"	104.25	34.75000782	0	0	0	0	0	1
"4673"	111.75	34.75000782	0	0	0	0	0	1
"4674"	113.25	34.75000782	0	0	0	0	0	1
"4675"	114.75	34.75000782	0	0	0	0	0	1
"4676"	116.25	34.75000782	0	0	0	0	0	1
"4679"	120.75	34.75000782	0	0	0	0	0	1
"4680"	125.25	34.75000782	0	0	0	0	0	0
"4681"	126.75	34.75000782	0	0	0	0	0	1
"4683"	129.75	34.75000782	0	0	0	0	0	0
"4684"	131.25	34.75000782	0	0	0	0	0	1
"4705"	-98.25	33.25000782	0	0	0	0	0	1
"4707"	-95.25	33.25000782	0	0	0	0	0	1
"4708"	-93.75	33.25000782	0	0	0	0	0	1
"4714"	-84.75	33.25000782	0	0	0	0	0	1
"4716"	-81.75	33.25000782	0	0	0	0	0	1
"4720"	-8.25	33.25000782	0	0	0	0	0	1
"4722"	-5.25	33.25000782	0	0	0	0	0	1
"4723"	-3.75	33.25000782	0	0	0	0	0	1
"4726"	0.75	33.25000782	0	0	0	0	0	1
"4731"	8.25	33.25000782	0	0	0	0	0	1
"4736"	21.75	33.25000782	0	0	0	0	0	1
"4738"	35.25	33.25000782	0	0	0	0	0	1
"4743"	42.75	33.25000782	0	0	0	0	0	1
"4751"	54.75	33.25000782	0	0	0	0	0	1
"4754"	59.25	33.25000782	0	0	0	0	0	1
"4756"	62.25	33.25000782	0	0	0	0	0	1
"4759"	66.75	33.25000782	0	0	0	0	0	1
"4761"	69.75	33.25000782	0	0	0	0	0	1
"4762"	71.25	33.25000782	0	0	0	1	0	1
"4764"	74.25	33.25000782	0	0	0	1	0	1
"4767"	78.75	33.25000782	0	0	0	0	0	1
"4774"	89.25	33.25000782	0	0	0	0	0	1
"4778"	95.25	33.25000782	0	0	0	0	0	1
"4780"	98.25	33.25000782	0	0	0	0	0	1
"4788"	110.25	33.25000782	0	0	0	0	0	1
"4791"	114.75	33.25000782	0	0	0	0	0	1
"4794"	119.25	33.25000782	0	0	0	0	0	1
"4796"	126.75	33.25000782	0	0	0	0	0	0
"4798"	129.75	33.25000782	0	0	0	0	0	1
"4799"	131.25	33.25000782	0	0	0	0	0	1
"4805"	-113.25	31.75000782	0	0	0	0	0	0
"4807"	-110.25	31.75000782	0	0	0	0	0	0
"4817"	-95.25	31.75000782	0	0	0	0	0	1
"4823"	-86.25	31.75000782	0	0	0	0	0	1
"4825"	-83.25	31.75000782	0	0	0	0	0	1
"4839"	5.25	31.75000782	0	0	0	0	0	0
"4846"	15.75	31.75000782	0	0	0	0	0	0
"4847"	17.25	31.75000782	0	0	0	0	0	0
"4848"	20.25	31.75000782	0	0	0	0	0	1
"4850"	23.25	31.75000782	0	0	0	0	0	1
"4853"	27.75	31.75000782	0	0	0	0	0	0
"4858"	36.75	31.75000782	0	0	0	0	0	1
"4861"	41.25	31.75000782	0	0	0	0	0	1
"4864"	45.75	31.75000782	0	0	0	0	0	1
"4871"	56.25	31.75000782	0	0	0	0	0	1
"4872"	57.75	31.75000782	0	0	0	0	0	1
"4877"	65.25	31.75000782	0	0	0	0	0	1
"4879"	68.25	31.75000782	0	0	0	0	0	1
"4881"	71.25	31.75000782	0	0	0	1	0	1
"4886"	78.75	31.75000782	0	0	0	1	0	1
"4890"	84.75	31.75000782	0	0	0	0	0	1
"4892"	87.75	31.75000782	0	0	0	0	0	1
"4893"	89.25	31.75000782	0	0	0	0	0	1
"4894"	90.75	31.75000782	0	0	0	0	0	1
"4896"	93.75	31.75000782	0	0	0	0	0	1
"4901"	101.25	31.75000782	0	0	0	0	0	1
"4904"	105.75	31.75000782	0	0	0	0	0	1
"4905"	107.25	31.75000782	0	0	0	0	0	1
"4906"	108.75	31.75000782	0	0	0	0	0	1
"4913"	119.25	31.75000782	0	0	0	0	0	1
"4914"	120.75	31.75000782	0	0	0	0	0	1
"4923"	-108.75	30.25000782	0	0	0	0	0	0
